レースID,順位,選手登番,展示,天候,風向,風速,波高,会場,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
2020-08-19芦　屋九スポ杯争奪オール九州選抜戦12R,4,4504,6.85,晴,北西,3,3,芦　屋,2,前田将太,32,福岡,53,A1,7.51,60.51,7.55,63.54,46.3,25.0
2020-08-19芦　屋九スポ杯争奪オール九州選抜戦12R,5,3508,6.85,晴,北西,3,3,芦　屋,6,久富政弘,49,佐賀,54,B1,4.8,31.37,5.09,20.75,50.0,44.29
2020-08-19芦　屋九スポ杯争奪オール九州選抜戦12R,6,4193,6.87,晴,北西,3,3,芦　屋,5,郷原章平,38,福岡,52,A1,6.54,53.98,6.22,40.0,23.53,42.47
2020-08-19下　関トランスワードトロフィー２０２０お盆特選1R,1,4567,6.76,晴,西,3,3,下　関,2,上村慎太,32,山口,51,B1,4.37,20.93,4.42,18.18,34.0,37.5
2020-08-19下　関トランスワードトロフィー２０２０お盆特選1R,2,3901,6.83,晴,西,3,3,下　関,1,松田憲幸,43,山口,52,A2,5.26,29.85,6.17,43.48,30.21,28.26
2020-08-19下　関トランスワードトロフィー２０２０お盆特選1R,3,4204,6.78,晴,西,3,3,下　関,5,柴田大輔,38,福岡,51,B1,4.4,25.58,4.68,26.32,25.84,36.36
2020-08-19下　関トランスワードトロフィー２０２０お盆特選1R,4,3539,6.77,晴,西,3,3,下　関,3,金子順一,52,山口,51,B1,4.32,22.22,4.21,23.08,28.26,29.35
2020-08-19下　関トランスワードトロフィー２０２０お盆特選1R,5,5000,6.73,晴,西,3,3,下　関,6,岡本翔太,25,山口,51,B1,4.39,22.47,3.87,19.23,35.87,34.44
2020-08-19下　関トランスワードトロフィー２０２０お盆特選1R,6,5022,6.78,晴,西,3,3,下　関,4,伊藤尚汰,25,福岡,48,B1,2.93,8.82,1.0,0.0,27.72,27.96
2020-08-19下　関トランスワードトロフィー２０２０お盆特選2R,1,4592,6.82,晴,西,3,3,下　関,1,小林孝弘,39,山口,51,B1,4.5,21.0,4.68,27.12,23.33,33.33
2020-08-19下　関トランスワードトロフィー２０２０お盆特選2R,2,3682,6.82,晴,西,3,3,下　関,5,切田潤二,47,山口,49,B1,4.14,13.33,3.88,10.99,28.42,33.67
2020-08-19下　関トランスワードトロフィー２０２０お盆特選2R,3,4708,6.84,晴,西,3,3,下　関,2,半田尚也,31,広島,54,B1,3.97,13.19,4.07,14.29,18.52,27.55
2020-08-19下　関トランスワードトロフィー２０２０お盆特選2R,4,4890,6.77,晴,西,3,3,下　関,3,石川　諒,31,山口,51,B1,4.42,19.23,4.22,18.84,32.08,26.37
2020-08-19下　関トランスワードトロフィー２０２０お盆特選2R,5,3107,6.84,晴,西,3,3,下　関,4,平岡重典,56,大阪,51,B1,5.39,28.81,4.89,33.33,30.34,28.13
2020-08-19下　関トランスワードトロフィー２０２０お盆特選2R,6,4871,6.79,晴,西,3,3,下　関,6,菊池宏志,28,山口,53,B1,4.47,19.18,3.32,10.77,30.85,42.11
2020-08-19下　関トランスワードトロフィー２０２０お盆特選3R,1,4980,6.73,晴,西,3,3,下　関,1,佐々木完,24,山口,49,B1,5.66,35.96,4.74,20.65,27.03,20.65
2020-08-19下　関トランスワードトロフィー２０２０お盆特選3R,2,4653,6.72,晴,西,3,3,下　関,3,小野達哉,34,大阪,51,A1,6.71,52.11,6.94,43.75,26.26,28.72
2020-08-19下　関トランスワードトロフィー２０２０お盆特選3R,3,4264,6.79,晴,西,3,3,下　関,4,長尾章平,35,山口,53,B2,4.73,29.29,6.45,48.46,25.96,28.57
2020-08-19下　関トランスワードトロフィー２０２０お盆特選3R,4,4302,6.73,晴,西,3,3,下　関,2,西野翔太,37,広島,50,A2,6.28,46.97,5.79,39.71,21.59,36.56
2020-08-19下　関トランスワードトロフィー２０２０お盆特選3R,5,3961,6.79,晴,西,3,3,下　関,6,谷村一哉,41,山口,53,A1,7.07,52.94,6.99,53.75,28.57,37.86
2020-08-19下　関トランスワードトロフィー２０２０お盆特選3R,6,5067,6.83,晴,西,3,3,下　関,5,山田真聖,21,山口,55,B1,1.77,3.13,2.48,4.0,27.78,23.08
2020-08-19下　関トランスワードトロフィー２０２０お盆特選4R,1,3933,6.73,晴,西,3,3,下　関,4,山地正樹,44,岡山,53,A1,6.83,50.81,6.67,47.22,28.16,21.18
2020-08-19下　関トランスワードトロフィー２０２０お盆特選4R,2,4771,6.76,晴,西,3,3,下　関,2,下寺秀和,27,広島,55,A2,6.26,45.07,4.24,28.57,30.11,34.74
2020-08-19下　関トランスワードトロフィー２０２０お盆特選4R,3,2992,6.77,晴,西,3,3,下　関,6,今村　豊,59,山口,51,A1,6.81,48.15,6.41,34.92,22.92,25.27
2020-08-19下　関トランスワードトロフィー２０２０お盆特選4R,4,3715,6.79,晴,西,3,3,下　関,3,倉尾大介,45,福岡,55,B1,3.72,17.65,3.72,12.0,27.52,32.98
2020-08-19下　関トランスワードトロフィー２０２０お盆特選4R,5,4970,6.8,晴,西,3,3,下　関,1,井町　泰,28,山口,51,B1,2.99,9.3,2.12,2.99,36.26,24.71
2020-08-19下　関トランスワードトロフィー２０２０お盆特選4R,6,5145,6.69,晴,西,3,3,下　関,5,島川海輝,17,山口,49,B2,2.0,7.14,1.5,0.0,32.5,35.11
2020-08-19下　関トランスワードトロフィー２０２０お盆特選5R,1,4069,6.83,晴,西,4,4,下　関,1,山本修一,40,岡山,52,A2,7.04,59.02,6.64,54.55,30.1,32.26
2020-08-19下　関トランスワードトロフィー２０２０お盆特選5R,2,4009,6.82,晴,西,4,4,下　関,2,小林一樹,41,山口,57,B1,5.08,27.47,5.86,41.75,26.74,22.34
2020-08-19下　関トランスワードトロフィー２０２０お盆特選5R,3,3567,6.87,晴,西,4,4,下　関,3,吉岡　誠,50,山口,57,B1,4.22,20.69,3.74,19.3,32.35,48.91
2020-08-19下　関トランスワードトロフィー２０２０お盆特選5R,4,4567,6.79,晴,西,4,4,下　関,6,上村慎太,32,山口,51,B1,4.37,20.93,4.42,18.18,34.0,37.5
2020-08-19下　関トランスワードトロフィー２０２０お盆特選5R,5,3427,6.83,晴,西,4,4,下　関,4,大賀広幸,53,山口,52,A2,6.41,48.51,6.24,48.31,33.33,33.67
2020-08-19下　関トランスワードトロフィー２０２０お盆特選5R,6,4277,6.79,晴,西,4,4,下　関,5,金田大輔,37,岡山,51,B1,4.41,24.36,5.25,31.25,38.38,22.83
2020-08-19下　関トランスワードトロフィー２０２０お盆特選6R,1,3684,6.78,晴,西,3,3,下　関,1,清水攻二,46,山口,53,A2,5.79,35.63,5.88,41.94,39.74,38.04
2020-08-19下　関トランスワードトロフィー２０２０お盆特選6R,2,3942,6.81,晴,西,3,3,下　関,6,寺田　祥,41,山口,54,A1,7.18,52.29,7.53,58.59,28.28,16.13
2020-08-19下　関トランスワードトロフィー２０２０お盆特選6R,3,4580,6.88,晴,西,3,3,下　関,4,長谷川雅,31,岡山,52,A1,6.19,39.39,5.65,35.0,36.47,23.53
2020-08-19下　関トランスワードトロフィー２０２０お盆特選6R,4,3708,6.79,晴,西,3,3,下　関,3,岡部貴司,46,岡山,54,A2,5.01,24.69,6.31,46.15,27.35,34.78
2020-08-19下　関トランスワードトロフィー２０２０お盆特選6R,5,4204,6.68,晴,西,3,3,下　関,2,柴田大輔,38,福岡,51,B1,4.4,25.58,4.68,26.32,25.84,36.36
2020-08-19下　関トランスワードトロフィー２０２０お盆特選6R,6,4396,6.75,晴,西,3,3,下　関,5,大田直弥,34,山口,53,B1,5.26,34.62,4.95,24.47,31.11,25.27
2020-08-19下　関トランスワードトロフィー２０２０お盆特選7R,1,3685,6.73,晴,西,3,3,下　関,1,荒井輝年,46,岡山,56,A1,6.67,48.05,6.58,43.4,26.74,41.94
2020-08-19下　関トランスワードトロフィー２０２０お盆特選7R,2,4264,6.78,晴,西,3,3,下　関,2,長尾章平,35,山口,53,B2,4.73,29.29,6.45,48.46,25.96,28.57
2020-08-19下　関トランスワードトロフィー２０２０お盆特選7R,3,3682,6.76,晴,西,3,3,下　関,4,切田潤二,47,山口,49,B1,4.14,13.33,3.88,10.99,28.42,33.67
2020-08-19下　関トランスワードトロフィー２０２０お盆特選7R,4,4057,6.78,晴,西,3,3,下　関,3,松井賢治,41,兵庫,52,A2,5.63,35.92,5.83,34.78,27.59,30.53
2020-08-19下　関トランスワードトロフィー２０２０お盆特選7R,5,4064,6.79,晴,西,3,3,下　関,5,原田篤志,40,山口,51,A1,6.7,47.97,6.91,49.72,33.71,26.09
2020-08-19下　関トランスワードトロフィー２０２０お盆特選7R,6,5040,6.89,晴,西,3,3,下　関,6,木村　颯,22,山口,52,B2,1.64,0.0,2.0,3.23,28.26,26.74
2020-08-19下　関トランスワードトロフィー２０２０お盆特選8R,1,4601,6.7,晴,西,3,3,下　関,1,森野正弘,35,山口,54,A1,6.7,51.52,6.95,54.36,27.27,37.37
2020-08-19下　関トランスワードトロフィー２０２０お盆特選8R,2,4295,6.79,晴,西,3,3,下　関,4,小坂尚哉,33,兵庫,53,A1,6.63,51.35,6.46,35.42,21.74,39.36
2020-08-19下　関トランスワードトロフィー２０２０お盆特選8R,3,4436,6.79,晴,西,3,3,下　関,3,渋谷明憲,34,大阪,52,A2,5.51,40.54,7.5,50.0,30.34,31.96
2020-08-19下　関トランスワードトロフィー２０２０お盆特選8R,4,4007,6.84,晴,西,3,3,下　関,5,榮田将彦,41,山口,48,B1,4.93,34.15,5.28,36.59,34.41,34.38
2020-08-19下　関トランスワードトロフィー２０２０お盆特選8R,5,4395,6.86,晴,西,3,3,下　関,2,下河雅史,34,福岡,55,B1,4.8,24.53,0.0,0.0,31.65,30.21
2020-08-19下　関トランスワードトロフィー２０２０お盆特選8R,6,5145,6.73,晴,西,3,3,下　関,6,島川海輝,17,山口,49,B2,2.0,7.14,1.5,0.0,32.5,35.11
2020-08-19下　関トランスワードトロフィー２０２０お盆特選9R,1,3961,6.84,晴,北西,1,1,下　関,1,谷村一哉,41,山口,53,A1,7.07,52.94,6.99,53.75,28.57,37.86
2020-08-19下　関トランスワードトロフィー２０２０お盆特選9R,2,2992,6.79,晴,北西,1,1,下　関,2,今村　豊,59,山口,51,A1,6.81,48.15,6.41,34.92,22.92,25.27
2020-08-19下　関トランスワードトロフィー２０２０お盆特選9R,3,3933,6.78,晴,北西,1,1,下　関,3,山地正樹,44,岡山,53,A1,6.83,50.81,6.67,47.22,28.16,21.18
2020-08-19下　関トランスワードトロフィー２０２０お盆特選9R,4,4653,6.78,晴,北西,1,1,下　関,4,小野達哉,34,大阪,51,A1,6.71,52.11,6.94,43.75,26.26,28.72
2020-08-19下　関トランスワードトロフィー２０２０お盆特選9R,5,3901,6.89,晴,北西,1,1,下　関,6,松田憲幸,43,山口,52,A2,5.26,29.85,6.17,43.48,30.21,28.26
2020-08-19下　関トランスワードトロフィー２０２０お盆特選9R,6,3427,6.79,晴,北西,1,1,下　関,5,大賀広幸,53,山口,52,A2,6.41,48.51,6.24,48.31,33.33,33.67
2020-08-19下　関トランスワードトロフィー２０２０お盆特選10R,1,3942,6.79,晴,北西,1,1,下　関,1,寺田　祥,41,山口,54,A1,7.18,52.29,7.53,58.59,28.28,16.13
2020-08-19下　関トランスワードトロフィー２０２０お盆特選10R,2,4771,6.84,晴,北西,1,1,下　関,5,下寺秀和,27,広島,55,A2,6.26,45.07,4.24,28.57,30.11,34.74
2020-08-19下　関トランスワードトロフィー２０２０お盆特選10R,3,4069,6.86,晴,北西,1,1,下　関,2,山本修一,40,岡山,52,A2,7.04,59.02,6.64,54.55,30.1,32.26
2020-08-19下　関トランスワードトロフィー２０２０お盆特選10R,4,5000,6.75,晴,北西,1,1,下　関,3,岡本翔太,25,山口,51,B1,4.39,22.47,3.87,19.23,35.87,34.44
2020-08-19下　関トランスワードトロフィー２０２０お盆特選10R,5,4980,6.75,晴,北西,1,1,下　関,4,佐々木完,24,山口,49,B1,5.66,35.96,4.74,20.65,27.03,20.65
2020-08-19下　関トランスワードトロフィー２０２０お盆特選10R,6,4009,6.83,晴,北西,1,1,下　関,6,小林一樹,41,山口,57,B1,5.08,27.47,5.86,41.75,26.74,22.34
2020-08-19下　関トランスワードトロフィー２０２０お盆特選11R,1,4064,6.78,晴,北西,1,1,下　関,1,原田篤志,40,山口,51,A1,6.7,47.97,6.91,49.72,33.71,26.09
2020-08-19下　関トランスワードトロフィー２０２０お盆特選11R,2,4601,6.77,晴,北西,1,1,下　関,2,森野正弘,35,山口,54,A1,6.7,51.52,6.95,54.36,27.27,37.37
2020-08-19下　関トランスワードトロフィー２０２０お盆特選11R,3,3685,6.83,晴,北西,1,1,下　関,3,荒井輝年,46,岡山,56,A1,6.67,48.05,6.58,43.4,26.74,41.94
2020-08-19下　関トランスワードトロフィー２０２０お盆特選11R,4,3708,6.78,晴,北西,1,1,下　関,6,岡部貴司,46,岡山,54,A2,5.01,24.69,6.31,46.15,27.35,34.78
2020-08-19下　関トランスワードトロフィー２０２０お盆特選11R,5,3684,6.83,晴,北西,1,1,下　関,5,清水攻二,46,山口,53,A2,5.79,35.63,5.88,41.94,39.74,38.04
2020-08-19下　関トランスワードトロフィー２０２０お盆特選11R,6,4302,6.78,晴,北西,1,1,下　関,4,西野翔太,37,広島,50,A2,6.28,46.97,5.79,39.71,21.59,36.56
2020-08-19下　関トランスワードトロフィー２０２０お盆特選12R,1,4295,6.79,晴,北西,1,1,下　関,1,小坂尚哉,33,兵庫,53,A1,6.63,51.35,6.46,35.42,21.74,39.36
2020-08-19下　関トランスワードトロフィー２０２０お盆特選12R,2,4580,6.89,晴,北西,1,1,下　関,3,長谷川雅,31,岡山,52,A1,6.19,39.39,5.65,35.0,36.47,23.53
2020-08-19下　関トランスワードトロフィー２０２０お盆特選12R,3,4436,6.8,晴,北西,1,1,下　関,4,渋谷明憲,34,大阪,52,A2,5.51,40.54,7.5,50.0,30.34,31.96
2020-08-19下　関トランスワードトロフィー２０２０お盆特選12R,4,4890,6.78,晴,北西,1,1,下　関,6,石川　諒,31,山口,51,B1,4.42,19.23,4.22,18.84,32.08,26.37
2020-08-19下　関トランスワードトロフィー２０２０お盆特選12R,5,4277,6.79,晴,北西,1,1,下　関,2,金田大輔,37,岡山,51,B1,4.41,24.36,5.25,31.25,38.38,22.83
2020-08-19下　関トランスワードトロフィー２０２０お盆特選12R,6,4057,6.79,晴,北西,1,1,下　関,5,松井賢治,41,兵庫,52,A2,5.63,35.92,5.83,34.78,27.59,30.53
2020-08-19児　島第３８回天領杯1R,1,3873,6.81,晴,南東,2,3,児　島,1,別府昌樹,44,広島,53,A2,6.24,43.86,5.74,36.84,34.04,46.6
2020-08-19児　島第３８回天領杯1R,2,3741,6.92,晴,南東,2,3,児　島,3,松尾基成,46,福岡,56,B1,4.54,23.08,3.77,14.29,39.69,32.32
2020-08-19児　島第３８回天領杯1R,3,3982,6.79,晴,南東,2,3,児　島,5,福田　理,42,岡山,56,B1,5.07,29.58,4.94,31.45,49.24,47.06
2020-08-19児　島第３８回天領杯1R,4,3454,6.89,晴,南東,2,3,児　島,2,井川大作,49,岡山,61,B1,4.6,20.79,5.13,27.27,35.82,29.41
2020-08-19児　島第３８回天領杯1R,5,5092,6.81,晴,南東,2,3,児　島,4,篠原晟弥,19,福岡,51,B1,2.86,8.64,0.0,0.0,35.82,46.23
2020-08-19児　島第３８回天領杯1R,6,3058,6.85,晴,南東,2,3,児　島,6,原　義昭,62,岡山,55,B1,3.14,7.02,4.13,26.47,43.38,32.0
2020-08-19児　島第３８回天領杯2R,1,4065,6.85,晴,南東,3,3,児　島,1,金田幸子,40,岡山,43,A2,5.78,40.0,5.9,36.96,31.65,33.67
2020-08-19児　島第３８回天領杯2R,2,3357,6.87,晴,南東,3,3,児　島,2,福島陽子,51,岡山,49,B1,4.73,18.92,4.5,21.62,27.4,37.37
2020-08-19児　島第３８回天領杯2R,3,3994,6.74,晴,南東,3,3,児　島,4,茶谷　桜,41,滋賀,47,B1,5.13,31.73,4.11,11.11,38.3,46.08
2020-08-19児　島第３８回天領杯2R,4,4853,6.7,晴,南東,3,3,児　島,3,前原　哉,25,岡山,45,B2,3.82,16.9,4.28,22.5,48.09,31.65
2020-08-19児　島第３８回天領杯2R,5,4884,6.71,晴,南東,3,3,児　島,5,勝浦真帆,24,岡山,48,B1,5.13,32.98,4.6,28.16,38.76,30.34
2020-08-19児　島第３８回天領杯2R,6,5117,6.82,晴,南東,3,3,児　島,6,冨名腰桃,20,福岡,46,B2,1.3,0.0,1.0,0.0,31.91,46.24
2020-08-19児　島第３８回天領杯3R,1,3432,6.77,晴,南,2,3,児　島,1,宮迫暢彦,52,大阪,53,B1,5.09,31.73,4.61,36.11,30.77,42.72
2020-08-19児　島第３８回天領杯3R,2,5037,6.81,晴,南,2,3,児　島,3,田頭虎親,22,香川,54,B1,3.83,23.33,2.89,11.11,32.31,32.29
2020-08-19児　島第３８回天領杯3R,3,3458,6.84,晴,南,2,3,児　島,6,東　健介,53,岡山,53,A2,5.43,34.45,6.0,45.19,48.84,39.42
2020-08-19児　島第３８回天領杯3R,4,3775,6.87,晴,南,2,3,児　島,5,泉　啓文,46,岡山,59,B1,4.45,23.64,5.02,29.03,30.82,27.38
2020-08-19児　島第３８回天領杯3R,5,4383,6.71,晴,南,2,3,児　島,2,竹田吉行,35,徳島,52,B1,5.25,29.69,5.33,36.67,30.71,36.13
2020-08-19児　島第３８回天領杯3R,6,4214,6.72,晴,南,2,3,児　島,4,林　祐介,36,岡山,55,A2,5.5,34.95,5.6,39.6,40.6,30.3
2020-08-19児　島第３８回天領杯4R,1,4839,6.75,晴,南東,3,3,児　島,3,四宮与寛,30,徳島,52,B1,5.58,40.16,5.93,48.28,45.8,28.41
2020-08-19児　島第３８回天領杯4R,2,3935,6.73,晴,南東,3,3,児　島,4,岩津徹郎,43,岡山,53,B1,5.11,32.14,5.7,38.24,35.0,36.54
2020-08-19児　島第３８回天領杯4R,3,4050,6.75,晴,南東,3,3,児　島,5,田口節子,39,岡山,45,A1,6.36,43.14,7.04,51.9,31.39,39.64
2020-08-19児　島第３８回天領杯4R,4,3627,6.83,晴,南東,3,3,児　島,6,井上恵一,50,福岡,52,B1,5.27,36.63,5.52,42.86,42.52,33.94
2020-08-19児　島第３８回天領杯4R,5,3478,6.85,晴,南東,3,3,児　島,1,嶋田貴支,49,香川,52,B1,5.47,32.0,6.03,41.03,51.16,43.14
2020-08-19児　島第３８回天領杯5R,1,4514,6.82,晴,南東,2,3,児　島,1,上條嘉嗣,30,大阪,54,A2,5.99,44.88,6.68,50.0,38.64,42.73
2020-08-19児　島第３８回天領杯5R,2,3822,6.72,晴,南東,2,3,児　島,4,平尾崇典,47,岡山,50,A1,7.74,63.79,7.4,60.19,32.14,30.77
2020-08-19児　島第３８回天領杯5R,3,3982,6.82,晴,南東,2,3,児　島,2,福田　理,42,岡山,56,B1,5.07,29.58,4.94,31.45,49.24,47.06
2020-08-19児　島第３８回天領杯5R,4,4842,6.77,晴,南東,2,3,児　島,6,山下昂大,28,岡山,53,B1,5.14,29.07,5.2,25.93,29.66,42.72
2020-08-19児　島第３８回天領杯5R,5,3442,6.86,晴,南東,2,3,児　島,5,宮武英司,50,香川,54,A2,5.6,32.73,5.5,30.0,37.23,36.89
2020-08-19児　島第３８回天領杯5R,6,4423,6.79,晴,南東,2,3,児　島,3,坂口貴彦,31,岡山,55,B1,4.31,29.09,5.16,37.33,39.42,34.09
2020-08-19児　島第３８回天領杯6R,1,3746,6.77,晴,南,1,3,児　島,1,岡瀬正人,45,岡山,52,A2,6.04,40.97,6.42,44.2,36.76,31.65
2020-08-19児　島第３８回天領杯6R,2,4537,6.76,晴,南,1,3,児　島,3,渡邉和将,30,岡山,52,A1,7.15,58.49,6.9,53.23,35.07,30.59
2020-08-19児　島第３８回天領杯6R,3,4172,6.68,晴,南,1,3,児　島,2,森定晃史,37,岡山,50,A1,6.1,39.2,6.59,45.61,34.13,31.11
2020-08-19児　島第３８回天領杯6R,4,4200,6.73,晴,南,1,3,児　島,5,早川尚人,38,大阪,53,B1,4.36,20.45,4.45,26.19,32.84,33.98
2020-08-19児　島第３８回天領杯6R,5,3454,6.8,晴,南,1,3,児　島,4,井川大作,49,岡山,61,B1,4.6,20.79,5.13,27.27,35.82,29.41
2020-08-19児　島第３８回天領杯6R,6,3357,6.86,晴,南,1,3,児　島,6,福島陽子,51,岡山,49,B1,4.73,18.92,4.5,21.62,27.4,37.37
2020-08-19児　島第３８回天領杯7R,1,4039,6.84,晴,南東,1,3,児　島,2,村上功祐,41,大阪,58,B1,5.36,31.78,5.16,28.13,32.84,40.74
2020-08-19児　島第３８回天領杯7R,2,3233,6.81,晴,南東,1,3,児　島,1,小畑実成,53,岡山,51,A2,5.45,34.53,6.0,44.26,31.21,30.48
2020-08-19児　島第３８回天領杯7R,3,4166,6.74,晴,南東,1,3,児　島,4,吉田拡郎,38,岡山,52,A1,7.38,54.9,6.97,52.89,43.1,40.7
2020-08-19児　島第３８回天領杯7R,4,3562,6.75,晴,南東,1,3,児　島,6,山下和彦,51,広島,49,A1,6.59,50.0,6.55,45.16,30.56,28.09
2020-08-19児　島第３８回天領杯7R,5,4884,6.77,晴,南東,1,3,児　島,3,勝浦真帆,24,岡山,48,B1,5.13,32.98,4.6,28.16,38.76,30.34
2020-08-19児　島第３８回天領杯7R,6,5037,6.87,晴,南東,1,3,児　島,5,田頭虎親,22,香川,54,B1,3.83,23.33,2.89,11.11,32.31,32.29
2020-08-19児　島第３８回天領杯8R,1,4596,6.75,晴,南東,1,3,児　島,1,葛原大陽,37,徳島,49,A2,6.34,45.61,2.75,0.0,31.43,48.11
2020-08-19児　島第３８回天領杯8R,2,4370,6.86,晴,南東,1,3,児　島,6,山口達也,33,岡山,55,A1,6.25,48.08,7.42,62.02,32.65,39.58
2020-08-19児　島第３８回天領杯8R,3,3874,6.7,晴,南東,1,3,児　島,4,山本寛久,44,岡山,51,A1,6.52,43.75,6.77,47.77,39.01,36.7
2020-08-19児　島第３８回天領杯8R,4,3058,6.79,晴,南東,1,3,児　島,3,原　義昭,62,岡山,55,B1,3.14,7.02,4.13,26.47,43.38,32.0
2020-08-19児　島第３８回天領杯8R,5,4853,6.75,晴,南東,1,3,児　島,5,前原　哉,25,岡山,45,B2,3.82,16.9,4.28,22.5,48.09,31.65
2020-08-19児　島第３８回天領杯8R,6,3775,6.82,晴,南東,1,3,児　島,2,泉　啓文,46,岡山,59,B1,4.45,23.64,5.02,29.03,30.82,27.38
2020-08-19児　島第３８回天領杯9R,1,3627,6.73,晴,南東,2,3,児　島,2,井上恵一,50,福岡,52,B1,5.27,36.63,5.52,42.86,42.52,33.94
2020-08-19児　島第３８回天領杯9R,2,4558,6.75,晴,南東,2,3,児　島,6,宮野　仁,30,岡山,54,B1,5.2,33.33,4.95,30.48,33.59,30.11
2020-08-19児　島第３８回天領杯9R,3,3994,6.75,晴,南東,2,3,児　島,3,茶谷　桜,41,滋賀,47,B1,5.13,31.73,4.11,11.11,38.3,46.08
2020-08-19児　島第３８回天領杯9R,4,4383,6.78,晴,南東,2,3,児　島,5,竹田吉行,35,徳島,52,B1,5.25,29.69,5.33,36.67,30.71,36.13
2020-08-19児　島第３８回天領杯9R,5,3872,6.8,晴,南東,2,3,児　島,1,岡田憲行,44,大阪,54,A1,6.36,48.84,6.4,44.19,33.58,29.07
2020-08-19児　島第３８回天領杯9R,6,4410,6.85,晴,南東,2,3,児　島,4,井上大輔,34,岡山,52,A2,5.6,40.91,5.82,38.94,34.07,35.29
2020-08-19児　島第３８回天領杯10R,1,3822,6.65,晴,南,1,3,児　島,1,平尾崇典,47,岡山,50,A1,7.74,63.79,7.4,60.19,32.14,30.77
2020-08-19児　島第３８回天領杯10R,2,4514,6.72,晴,南,1,3,児　島,4,上條嘉嗣,30,大阪,54,A2,5.99,44.88,6.68,50.0,38.64,42.73
2020-08-19児　島第３８回天領杯10R,3,4050,6.75,晴,南,1,3,児　島,2,田口節子,39,岡山,45,A1,6.36,43.14,7.04,51.9,31.39,39.64
2020-08-19児　島第３８回天領杯10R,4,3873,6.76,晴,南,1,3,児　島,6,別府昌樹,44,広島,53,A2,6.24,43.86,5.74,36.84,34.04,46.6
2020-08-19児　島第３８回天領杯10R,5,4214,6.7,晴,南,1,3,児　島,3,林　祐介,36,岡山,55,A2,5.5,34.95,5.6,39.6,40.6,30.3
2020-08-19児　島第３８回天領杯10R,6,3746,6.72,晴,南,1,3,児　島,5,岡瀬正人,45,岡山,52,A2,6.04,40.97,6.42,44.2,36.76,31.65
2020-08-19児　島第３８回天領杯11R,1,4166,6.7,晴,南,1,3,児　島,1,吉田拡郎,38,岡山,52,A1,7.38,54.9,6.97,52.89,43.1,40.7
2020-08-19児　島第３８回天領杯11R,2,4959,6.72,晴,南,1,3,児　島,3,井上忠政,24,大阪,52,A2,6.4,45.77,4.22,26.09,50.0,28.74
2020-08-19児　島第３８回天領杯11R,3,4423,6.7,晴,南,1,3,児　島,2,坂口貴彦,31,岡山,55,B1,4.31,29.09,5.16,37.33,39.42,34.09
2020-08-19児　島第３８回天領杯11R,4,4172,6.76,晴,南,1,3,児　島,4,森定晃史,37,岡山,50,A1,6.1,39.2,6.59,45.61,34.13,31.11
2020-08-19児　島第３８回天領杯11R,5,3432,6.81,晴,南,1,3,児　島,6,宮迫暢彦,52,大阪,53,B1,5.09,31.73,4.61,36.11,30.77,42.72
2020-08-19児　島第３８回天領杯11R,6,4039,6.82,晴,南,1,3,児　島,5,村上功祐,41,大阪,58,B1,5.36,31.78,5.16,28.13,32.84,40.74
2020-08-19児　島第３８回天領杯12R,1,3874,6.7,晴,南,1,3,児　島,1,山本寛久,44,岡山,51,A1,6.52,43.75,6.77,47.77,39.01,36.7
2020-08-19児　島第３８回天領杯12R,2,4537,6.7,晴,南,1,3,児　島,2,渡邉和将,30,岡山,52,A1,7.15,58.49,6.9,53.23,35.07,30.59
2020-08-19児　島第３８回天領杯12R,3,4596,6.81,晴,南,1,3,児　島,4,葛原大陽,37,徳島,49,A2,6.34,45.61,2.75,0.0,31.43,48.11
2020-08-19児　島第３８回天領杯12R,4,3935,6.75,晴,南,1,3,児　島,3,岩津徹郎,43,岡山,53,B1,5.11,32.14,5.7,38.24,35.0,36.54
2020-08-19児　島第３８回天領杯12R,5,3478,6.79,晴,南,1,3,児　島,6,嶋田貴支,49,香川,52,B1,5.47,32.0,6.03,41.03,51.16,43.14
2020-08-19児　島第３８回天領杯12R,6,3233,6.77,晴,南,1,3,児　島,5,小畑実成,53,岡山,51,A2,5.45,34.53,6.0,44.26,31.21,30.48
2020-08-19丸　亀ＲＮＣ杯争奪サマーチャンピオンレース1R,1,3553,6.83,晴,北西,1,1,丸　亀,1,平池仁志,48,香川,53,B1,4.28,22.22,4.97,30.71,45.51,0.0
2020-08-19丸　亀ＲＮＣ杯争奪サマーチャンピオンレース1R,2,4511,6.72,晴,北西,1,1,丸　亀,3,中岡健人,31,香川,56,B1,4.55,20.43,4.73,20.0,30.06,31.58
2020-08-19丸　亀ＲＮＣ杯争奪サマーチャンピオンレース1R,3,3710,6.84,晴,北西,1,1,丸　亀,2,吉永泰弘,46,香川,54,B1,4.7,25.89,4.58,27.13,32.3,47.06
2020-08-19丸　亀ＲＮＣ杯争奪サマーチャンピオンレース1R,4,4823,6.92,晴,北西,1,1,丸　亀,5,中村桃佳,27,香川,44,B2,5.75,40.0,6.69,50.0,39.38,36.84
2020-08-19丸　亀ＲＮＣ杯争奪サマーチャンピオンレース1R,5,4946,6.87,晴,北西,1,1,丸　亀,4,船越健吾,28,香川,52,B1,4.28,18.29,2.97,11.3,30.82,23.81
