レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-08-09琵琶湖滋賀県知事杯争奪第２５回びわこカップ10R,150,150,100,1190,1030,200,210,270,3830,820
2020-08-09琵琶湖滋賀県知事杯争奪第２５回びわこカップ11R,110,130,100,340,260,160,200,260,890,380
2020-08-09琵琶湖滋賀県知事杯争奪第２５回びわこカップ12R,100,100,110,190,290,120,160,450,790,520
2020-08-09三　国第４８回1R,100,100,110,190,180,130,170,250,780,430
2020-08-09三　国第４８回2R,160,140,410,2600,1720,310,100,200,4350,420
2020-08-09三　国第４８回3R,750,100,150,5790,1930,220,120,140,9070,270
2020-08-09三　国第４８回4R,150,110,120,270,160,120,270,300,1350,1210
2020-08-09三　国第４８回5R,220,100,100,270,150,160,550,320,1870,1020
2020-08-09三　国第４８回6R,240,170,2510,9990,8500,3950,880,4430,113870,9850
2020-08-09三　国第４８回7R,410,320,870,5520,3730,980,190,460,26530,1570
2020-08-09三　国第４８回8R,390,270,360,1060,600,390,1420,1820,7150,3100
2020-08-09三　国第４８回9R,110,130,190,870,490,180,350,230,1770,530
2020-08-09三　国第４８回10R,310,100,210,1400,640,380,480,590,6060,1700
2020-08-09三　国第４８回11R,510,120,100,3670,670,140,690,200,8710,660
2020-08-09三　国第４８回12R,110,130,260,640,580,170,260,1480,3010,1540
2020-08-09　津　ＢＴＳ名張５周年記念モンスターカップ1R,100,100,110,340,320,150,190,310,1010,430
2020-08-09　津　ＢＴＳ名張５周年記念モンスターカップ2R,110,100,140,220,260,160,140,270,740,270
2020-08-09　津　ＢＴＳ名張５周年記念モンスターカップ3R,300,120,100,730,190,110,360,270,3370,430
2020-08-09　津　ＢＴＳ名張５周年記念モンスターカップ4R,150,110,120,520,380,190,230,190,800,210
2020-08-09　津　ＢＴＳ名張５周年記念モンスターカップ5R,110,100,120,170,140,110,180,300,520,230
2020-08-09　津　ＢＴＳ名張５周年記念モンスターカップ6R,140,100,100,380,360,180,280,460,1280,590
2020-08-09　津　ＢＴＳ名張５周年記念モンスターカップ7R,150,120,160,420,170,170,270,390,1860,700
2020-08-09　津　ＢＴＳ名張５周年記念モンスターカップ8R,270,110,510,1060,980,310,110,240,2150,580
2020-08-09　津　ＢＴＳ名張５周年記念モンスターカップ9R,100,100,150,500,360,110,150,270,1330,220
2020-08-09　津　ＢＴＳ名張５周年記念モンスターカップ10R,100,100,100,220,170,120,460,680,2120,1490
2020-08-09　津　ＢＴＳ名張５周年記念モンスターカップ11R,100,100,120,730,410,210,100,410,1460,550
2020-08-09　津　ＢＴＳ名張５周年記念モンスターカップ12R,180,140,500,610,660,150,120,160,1230,290
2020-08-09常　滑第１２回ＢＯＡＴＢｏｙカップ1R,520,150,180,2800,660,780,340,320,5840,850
2020-08-09常　滑第１２回ＢＯＡＴＢｏｙカップ2R,880,160,130,3040,4410,670,180,530,15430,1200
2020-08-09常　滑第１２回ＢＯＡＴＢｏｙカップ3R,230,170,110,3090,2250,300,790,470,11270,3010
2020-08-09常　滑第１２回ＢＯＡＴＢｏｙカップ4R,190,100,140,360,380,120,160,250,1030,450
2020-08-09常　滑第１２回ＢＯＡＴＢｏｙカップ5R,180,100,100,930,600,110,100,110,1650,180
2020-08-09常　滑第１２回ＢＯＡＴＢｏｙカップ6R,120,100,220,430,340,150,200,250,1310,440
2020-08-09常　滑第１２回ＢＯＡＴＢｏｙカップ7R,100,100,100,500,190,140,380,280,2000,490
2020-08-09常　滑第１２回ＢＯＡＴＢｏｙカップ8R,100,100,180,190,170,150,430,390,720,660
2020-08-09常　滑第１２回ＢＯＡＴＢｏｙカップ9R,610,1680,610,3530,930,220,160,110,2810,280
2020-08-09常　滑第１２回ＢＯＡＴＢｏｙカップ10R,100,100,130,1980,2030,560,210,1550,8960,2230
2020-08-09常　滑第１２回ＢＯＡＴＢｏｙカップ11R,110,100,100,190,110,130,440,640,1310,740
2020-08-09常　滑第１２回ＢＯＡＴＢｏｙカップ12R,100,100,160,400,400,170,220,250,1460,890
2020-08-09蒲　郡男女Ｗ優勝戦1R,720,190,100,1650,350,150,550,190,5470,680
2020-08-09蒲　郡男女Ｗ優勝戦2R,100,110,100,570,200,200,260,290,900,390
2020-08-09蒲　郡男女Ｗ優勝戦3R,100,150,160,170,170,110,170,160,440,200
2020-08-09蒲　郡男女Ｗ優勝戦4R,790,810,690,5540,2900,930,410,370,22110,3490
2020-08-09蒲　郡男女Ｗ優勝戦5R,190,100,210,270,190,120,150,220,790,390
2020-08-09蒲　郡男女Ｗ優勝戦6R,130,170,390,330,330,190,440,870,3450,1720
2020-08-09蒲　郡男女Ｗ優勝戦7R,140,110,160,760,460,210,150,710,2000,910
2020-08-09蒲　郡男女Ｗ優勝戦8R,140,100,210,350,320,160,190,240,1340,610
2020-08-09蒲　郡男女Ｗ優勝戦9R,470,230,110,2270,250,130,150,130,4200,190
2020-08-09蒲　郡男女Ｗ優勝戦10R,650,240,180,3370,1130,470,300,320,11670,1970
2020-08-09蒲　郡男女Ｗ優勝戦11R,110,100,160,350,350,180,120,180,840,250
2020-08-09蒲　郡男女Ｗ優勝戦12R,120,100,150,350,320,150,170,430,1070,510
2020-08-09浜名湖★サッポロビールカップ1R,630,310,310,4220,1640,400,310,300,13660,1360
2020-08-09浜名湖★サッポロビールカップ2R,260,270,220,940,400,110,190,160,2350,370
2020-08-09浜名湖★サッポロビールカップ3R,270,150,610,1120,880,370,170,380,2000,720
2020-08-09浜名湖★サッポロビールカップ4R,110,130,260,320,210,170,150,330,660,210
2020-08-09浜名湖★サッポロビールカップ5R,190,110,120,530,370,240,570,500,3940,1590
2020-08-09浜名湖★サッポロビールカップ6R,830,380,2440,2480,960,230,440,430,12520,1600
2020-08-09浜名湖★サッポロビールカップ7R,100,100,100,290,140,120,360,290,1170,490
2020-08-09浜名湖★サッポロビールカップ8R,390,140,260,690,490,120,500,520,3420,790
2020-08-09浜名湖★サッポロビールカップ9R,1950,1010,110,4490,2900,480,990,520,21980,2450
2020-08-09浜名湖★サッポロビールカップ10R,450,180,110,1180,190,140,220,100,2630,290
2020-08-09浜名湖★サッポロビールカップ11R,190,100,380,900,530,170,150,300,2700,890
2020-08-09浜名湖★サッポロビールカップ12R,100,150,670,250,250,170,170,320,1000,530
2020-08-09多摩川第３４回レディースチャンピオン1R,510,270,300,2290,1420,400,270,400,7170,1350
2020-08-09多摩川第３４回レディースチャンピオン2R,700,290,840,3920,3810,1020,380,920,24840,4380
2020-08-09多摩川第３４回レディースチャンピオン3R,230,140,140,800,400,220,260,180,2210,630
2020-08-09多摩川第３４回レディースチャンピオン4R,110,110,160,340,290,120,470,880,3260,1680
2020-08-09多摩川第３４回レディースチャンピオン5R,550,190,130,1520,440,190,490,370,5730,1150
2020-08-09多摩川第３４回レディースチャンピオン6R,170,120,250,460,380,180,140,270,1130,370
2020-08-09多摩川第３４回レディースチャンピオン7R,130,100,430,1620,1490,350,200,780,4800,1040
2020-08-09多摩川第３４回レディースチャンピオン8R,150,120,130,430,270,140,180,220,1190,440
2020-08-09多摩川第３４回レディースチャンピオン9R,640,210,130,3490,940,170,520,440,9220,1390
2020-08-09多摩川第３４回レディースチャンピオン10R,730,190,320,6100,2000,290,140,180,11940,380
2020-08-09多摩川第３４回レディースチャンピオン11R,140,110,420,1760,1660,420,220,690,6300,1470
2020-08-09多摩川第３４回レディースチャンピオン12R,110,100,120,280,190,130,160,230,670,310
2020-08-09平和島第６０回デイリースポーツサマーカップ1R,210,110,140,1090,600,190,580,880,8260,2940
2020-08-09平和島第６０回デイリースポーツサマーカップ2R,340,130,120,1470,660,310,350,160,3720,610
2020-08-09平和島第６０回デイリースポーツサマーカップ3R,1000,710,190,4450,1430,250,850,220,34030,3310
2020-08-09平和島第６０回デイリースポーツサマーカップ4R,3520,1950,570,12140,6800,1050,360,360,52530,4810
2020-08-09平和島第６０回デイリースポーツサマーカップ5R,290,180,150,890,450,170,160,150,1550,350
2020-08-09平和島第６０回デイリースポーツサマーカップ6R,310,100,100,310,200,140,180,180,850,250
2020-08-09平和島第６０回デイリースポーツサマーカップ7R,400,130,100,600,260,120,210,160,2060,450
2020-08-09平和島第６０回デイリースポーツサマーカップ8R,240,200,400,1190,1270,220,320,470,7400,1820
2020-08-09平和島第６０回デイリースポーツサマーカップ9R,160,130,150,400,250,120,120,140,1010,280
2020-08-09平和島第６０回デイリースポーツサマーカップ10R,300,280,140,1790,1310,220,130,130,4660,300
2020-08-09平和島第６０回デイリースポーツサマーカップ11R,240,140,300,2010,1860,270,120,390,4340,540
2020-08-09平和島第６０回デイリースポーツサマーカップ12R,680,100,100,710,140,110,300,210,2720,320
2020-08-09桐　生第１７回スカッとさわやか杯1R,120,100,150,290,170,130,220,270,870,280
2020-08-09桐　生第１７回スカッとさわやか杯2R,610,150,110,820,290,240,250,250,2410,480
2020-08-09桐　生第１７回スカッとさわやか杯3R,340,110,120,900,300,170,230,160,2960,270
2020-08-09桐　生第１７回スカッとさわやか杯4R,180,130,310,520,180,230,330,690,1720,930
2020-08-09桐　生第１７回スカッとさわやか杯5R,420,560,260,9130,4440,800,1400,480,37330,7560
2020-08-09桐　生第１７回スカッとさわやか杯6R,100,110,450,970,1110,310,170,530,2860,830
2020-08-09桐　生第１７回スカッとさわやか杯7R,1620,380,230,3740,2180,290,160,180,6790,310
2020-08-09桐　生第１７回スカッとさわやか杯8R,100,100,100,120,120,100,100,100,180,110
2020-08-09桐　生第１７回スカッとさわやか杯9R,110,170,580,2640,1780,480,410,1620,25300,4530
2020-08-09桐　生第１７回スカッとさわやか杯10R,170,130,360,590,610,200,110,380,1830,460
2020-08-09桐　生第１７回スカッとさわやか杯11R,240,140,100,850,180,140,160,260,2090,380
2020-08-09桐　生第１７回スカッとさわやか杯12R,110,100,510,1310,880,440,360,1580,6060,1950
