レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-08-06丸　亀スポーツニッポンカップ4R,130,170,300,340,230,110,160,330,910,370
2020-08-06丸　亀スポーツニッポンカップ5R,140,160,390,1130,1450,400,200,1250,4330,1130
2020-08-06丸　亀スポーツニッポンカップ6R,2040,230,100,3760,560,170,320,110,5450,280
2020-08-06丸　亀スポーツニッポンカップ7R,110,150,440,400,290,120,140,350,1110,390
2020-08-06丸　亀スポーツニッポンカップ8R,120,100,180,490,360,120,110,310,1650,420
2020-08-06丸　亀スポーツニッポンカップ9R,130,100,150,310,340,150,140,300,890,300
2020-08-06丸　亀スポーツニッポンカップ10R,320,140,140,1130,310,200,370,180,2970,590
2020-08-06丸　亀スポーツニッポンカップ11R,920,160,110,2930,270,190,460,260,8180,450
2020-08-06丸　亀スポーツニッポンカップ12R,300,190,360,3580,2620,500,400,1190,16670,4350
2020-08-06鳴　門ボートレースチケットショップ土佐開設２４周年記念1R,540,130,280,540,530,210,240,470,2910,690
2020-08-06鳴　門ボートレースチケットショップ土佐開設２４周年記念2R,230,150,140,560,340,100,150,180,1550,290
2020-08-06鳴　門ボートレースチケットショップ土佐開設２４周年記念3R,120,110,120,680,670,260,210,350,1440,480
2020-08-06鳴　門ボートレースチケットショップ土佐開設２４周年記念4R,230,100,280,1430,1610,300,260,1040,10840,3000
2020-08-06鳴　門ボートレースチケットショップ土佐開設２４周年記念5R,130,100,220,470,910,200,150,200,1320,250
2020-08-06鳴　門ボートレースチケットショップ土佐開設２４周年記念6R,610,710,710,10890,800,430,630,520,47720,4980
2020-08-06鳴　門ボートレースチケットショップ土佐開設２４周年記念7R,270,100,100,680,180,120,120,220,1630,410
2020-08-06鳴　門ボートレースチケットショップ土佐開設２４周年記念8R,140,100,100,420,160,120,150,240,980,230
2020-08-06鳴　門ボートレースチケットショップ土佐開設２４周年記念9R,880,160,100,2650,220,190,420,190,9530,410
2020-08-06鳴　門ボートレースチケットショップ土佐開設２４周年記念10R,100,100,130,380,280,150,200,420,1190,330
2020-08-06鳴　門ボートレースチケットショップ土佐開設２４周年記念11R,330,100,100,620,260,100,160,200,1580,350
2020-08-06鳴　門ボートレースチケットショップ土佐開設２４周年記念12R,930,2000,7800,12440,4140,480,140,240,35220,1150
2020-08-06　津　ＢＴＳ名張５周年記念モンスターカップ1R,100,100,780,850,920,330,420,1060,4280,1610
2020-08-06　津　ＢＴＳ名張５周年記念モンスターカップ2R,250,150,220,2170,1830,300,120,170,10790,450
2020-08-06　津　ＢＴＳ名張５周年記念モンスターカップ3R,360,130,480,590,660,260,580,930,6720,2290
2020-08-06　津　ＢＴＳ名張５周年記念モンスターカップ4R,180,100,120,700,340,200,150,110,1810,500
2020-08-06　津　ＢＴＳ名張５周年記念モンスターカップ5R,100,100,120,150,200,150,180,240,400,290
2020-08-06　津　ＢＴＳ名張５周年記念モンスターカップ6R,460,130,110,540,250,100,110,150,1080,240
2020-08-06　津　ＢＴＳ名張５周年記念モンスターカップ7R,340,110,110,490,130,100,190,140,1100,200
2020-08-06　津　ＢＴＳ名張５周年記念モンスターカップ8R,330,100,100,640,740,150,190,170,970,180
2020-08-06　津　ＢＴＳ名張５周年記念モンスターカップ9R,200,100,150,660,450,140,390,420,2260,600
2020-08-06　津　ＢＴＳ名張５周年記念モンスターカップ10R,100,100,100,360,190,160,170,250,830,240
2020-08-06　津　ＢＴＳ名張５周年記念モンスターカップ11R,250,300,200,1570,560,340,680,650,3520,1720
2020-08-06　津　ＢＴＳ名張５周年記念モンスターカップ12R,100,100,150,280,180,160,250,490,2040,830
2020-08-06蒲　郡男女Ｗ優勝戦1R,150,100,210,470,560,290,380,660,2790,960
2020-08-06蒲　郡男女Ｗ優勝戦2R,190,320,560,1120,1030,280,250,240,2840,1000
2020-08-06蒲　郡男女Ｗ優勝戦3R,300,180,100,810,390,130,420,300,2830,960
2020-08-06蒲　郡男女Ｗ優勝戦4R,170,170,100,600,270,230,650,250,2580,1210
2020-08-06蒲　郡男女Ｗ優勝戦5R,3070,590,220,4770,1860,270,230,180,11690,470
2020-08-06蒲　郡男女Ｗ優勝戦6R,420,100,120,710,270,200,430,370,2200,740
2020-08-06蒲　郡男女Ｗ優勝戦7R,240,100,500,2430,2050,550,210,1210,5420,1580
2020-08-06蒲　郡男女Ｗ優勝戦8R,310,130,140,770,270,180,140,250,1990,290
2020-08-06蒲　郡男女Ｗ優勝戦9R,110,100,110,230,170,120,320,590,2220,840
2020-08-06蒲　郡男女Ｗ優勝戦10R,110,100,130,400,310,160,170,220,880,360
2020-08-06蒲　郡男女Ｗ優勝戦11R,140,130,100,270,110,120,320,280,1030,450
2020-08-06蒲　郡男女Ｗ優勝戦12R,130,110,100,310,280,130,190,260,960,390
2020-08-06浜名湖★サッポロビールカップ1R,840,2280,810,4120,1520,480,670,1200,18430,3370
2020-08-06浜名湖★サッポロビールカップ2R,260,160,350,1160,310,300,110,250,2740,350
2020-08-06浜名湖★サッポロビールカップ3R,300,450,680,2850,1400,480,790,680,22800,5050
2020-08-06浜名湖★サッポロビールカップ4R,430,310,560,3890,2550,420,1910,2220,21170,9070
2020-08-06浜名湖★サッポロビールカップ5R,160,100,190,500,400,230,150,440,1060,530
2020-08-06浜名湖★サッポロビールカップ6R,510,420,260,2020,820,330,140,170,4310,640
2020-08-06浜名湖★サッポロビールカップ7R,150,100,100,280,200,130,280,310,2270,870
2020-08-06浜名湖★サッポロビールカップ8R,870,150,140,1650,600,120,130,130,2770,290
2020-08-06浜名湖★サッポロビールカップ9R,120,100,110,210,190,120,150,230,720,390
2020-08-06浜名湖★サッポロビールカップ10R,760,260,360,1500,870,320,620,580,5360,2200
2020-08-06浜名湖★サッポロビールカップ11R,120,100,150,280,310,220,280,1050,1100,730
2020-08-06浜名湖★サッポロビールカップ12R,530,150,110,1400,240,120,290,150,2380,370
2020-08-06多摩川第３４回レディースチャンピオン1R,1080,170,150,1810,420,230,870,460,8720,1570
2020-08-06多摩川第３４回レディースチャンピオン2R,210,140,170,1030,730,280,580,730,6100,2000
2020-08-06多摩川第３４回レディースチャンピオン3R,550,250,150,2170,660,270,450,310,11040,1460
2020-08-06多摩川第３４回レディースチャンピオン4R,140,120,230,600,530,220,230,510,2570,940
2020-08-06多摩川第３４回レディースチャンピオン5R,360,170,170,1440,420,180,230,170,5000,510
2020-08-06多摩川第３４回レディースチャンピオン6R,520,170,150,1780,1240,420,590,700,8710,3000
2020-08-06多摩川第３４回レディースチャンピオン7R,790,480,100,5520,1410,240,780,300,21400,1810
2020-08-06多摩川第３４回レディースチャンピオン8R,290,150,290,1340,1020,310,180,440,4460,880
2020-08-06多摩川第３４回レディースチャンピオン9R,150,130,180,410,260,120,210,280,1140,520
2020-08-06多摩川第３４回レディースチャンピオン10R,320,130,230,1570,840,250,210,220,3200,660
2020-08-06多摩川第３４回レディースチャンピオン11R,930,280,120,3330,540,180,650,230,16080,1030
2020-08-06多摩川第３４回レディースチャンピオン12R,400,160,300,3900,2390,320,130,170,8830,380
2020-08-06戸　田スポーツ報知サマーカップ1R,480,300,160,1580,530,250,780,550,10100,2160
2020-08-06戸　田スポーツ報知サマーカップ2R,260,220,210,1000,710,220,180,170,1390,260
2020-08-06戸　田スポーツ報知サマーカップ3R,710,300,100,2960,990,280,260,130,4790,500
2020-08-06戸　田スポーツ報知サマーカップ4R,120,130,220,400,400,150,140,250,910,290
2020-08-06戸　田スポーツ報知サマーカップ5R,510,130,150,880,470,210,250,180,2180,400
2020-08-06戸　田スポーツ報知サマーカップ6R,220,410,220,2640,710,230,350,240,6490,720
2020-08-06戸　田スポーツ報知サマーカップ7R,160,160,100,550,290,120,250,240,1520,450
2020-08-06戸　田スポーツ報知サマーカップ8R,360,150,100,420,310,200,190,510,1630,510
2020-08-06戸　田スポーツ報知サマーカップ9R,150,100,190,300,240,130,180,330,1290,430
2020-08-06戸　田スポーツ報知サマーカップ10R,1600,1190,2300,6930,5050,1000,300,1000,31350,4350
2020-08-06戸　田スポーツ報知サマーカップ11R,170,100,150,260,210,140,170,180,640,330
2020-08-06戸　田スポーツ報知サマーカップ12R,120,100,100,250,130,190,210,330,810,360
2020-08-06桐　生第１７回スカッとさわやか杯1R,180,100,100,310,260,120,170,240,1170,400
2020-08-06桐　生第１７回スカッとさわやか杯2R,180,110,130,370,310,120,200,200,1240,340
2020-08-06桐　生第１７回スカッとさわやか杯3R,170,190,390,540,290,180,100,100,790,180
2020-08-06桐　生第１７回スカッとさわやか杯4R,530,220,190,2830,1750,360,450,790,12180,3100
2020-08-06桐　生第１７回スカッとさわやか杯5R,940,250,600,2330,2480,350,120,360,9770,950
2020-08-06桐　生第１７回スカッとさわやか杯6R,100,100,170,820,760,420,160,680,2210,690
2020-08-06桐　生第１７回スカッとさわやか杯7R,160,130,100,710,190,120,330,170,1540,380
2020-08-06桐　生第１７回スカッとさわやか杯8R,420,210,190,4420,2480,270,360,290,11790,2100
2020-08-06桐　生第１７回スカッとさわやか杯9R,220,110,100,330,130,130,270,250,1260,470
2020-08-06桐　生第１７回スカッとさわやか杯10R,500,200,100,1600,510,190,260,260,5980,1120
2020-08-06桐　生第１７回スカッとさわやか杯11R,120,120,230,780,490,220,220,1170,5910,2230
2020-08-06桐　生第１７回スカッとさわやか杯12R,100,120,190,330,240,190,340,820,2100,1290
