レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-08-17徳　山ｔｙｓテレビ山口杯争奪戦3R,110,100,150,190,170,100,130,270,560,300
2020-08-17徳　山ｔｙｓテレビ山口杯争奪戦4R,2020,610,530,29650,15770,970,1400,1710,198100,17190
2020-08-17徳　山ｔｙｓテレビ山口杯争奪戦5R,190,100,100,230,130,130,900,900,3210,1580
2020-08-17徳　山ｔｙｓテレビ山口杯争奪戦6R,260,120,130,250,340,120,220,400,510,230
2020-08-17徳　山ｔｙｓテレビ山口杯争奪戦7R,230,110,150,280,270,160,140,320,1200,590
2020-08-17徳　山ｔｙｓテレビ山口杯争奪戦8R,100,110,420,480,410,210,190,480,1420,870
2020-08-17徳　山ｔｙｓテレビ山口杯争奪戦9R,260,100,130,1120,770,270,230,810,3730,1450
2020-08-17徳　山ｔｙｓテレビ山口杯争奪戦10R,100,100,160,180,180,130,130,220,420,220
2020-08-17徳　山ｔｙｓテレビ山口杯争奪戦11R,240,120,190,450,410,150,210,440,1730,760
2020-08-17徳　山ｔｙｓテレビ山口杯争奪戦12R,100,100,250,390,390,150,100,220,810,280
2020-08-17児　島第３８回天領杯1R,130,100,380,280,210,150,850,1000,4350,1970
2020-08-17児　島第３８回天領杯2R,830,350,400,4100,1660,460,1040,990,19860,6290
2020-08-17児　島第３８回天領杯3R,130,100,200,510,430,230,320,420,2550,770
2020-08-17児　島第３８回天領杯4R,3990,130,100,5860,630,220,290,100,7790,350
2020-08-17児　島第３８回天領杯5R,1750,250,100,1620,400,210,410,190,5520,870
2020-08-17児　島第３８回天領杯6R,1080,260,120,3710,1280,360,230,180,14940,740
2020-08-17児　島第３８回天領杯7R,1260,360,140,1560,510,250,520,360,6240,950
2020-08-17児　島第３８回天領杯8R,460,210,160,1330,1070,250,380,240,5900,570
2020-08-17児　島第３８回天領杯9R,200,120,120,590,670,200,300,660,3360,1260
2020-08-17児　島第３８回天領杯10R,180,100,150,380,390,170,140,380,1230,460
2020-08-17児　島第３８回天領杯11R,120,100,330,490,390,180,250,1230,4130,2380
2020-08-17児　島第３８回天領杯12R,100,100,900,2870,3020,580,140,890,10580,1540
2020-08-17丸　亀ＲＮＣ杯争奪サマーチャンピオンレース1R,120,150,150,760,580,160,120,420,1530,370
2020-08-17丸　亀ＲＮＣ杯争奪サマーチャンピオンレース2R,110,100,320,1680,1000,420,160,470,5060,1180
2020-08-17丸　亀ＲＮＣ杯争奪サマーチャンピオンレース3R,300,140,150,1310,990,300,350,270,4450,1610
2020-08-17丸　亀ＲＮＣ杯争奪サマーチャンピオンレース4R,240,110,100,1690,730,340,750,700,4240,1460
2020-08-17丸　亀ＲＮＣ杯争奪サマーチャンピオンレース5R,130,130,230,330,260,140,210,190,920,490
2020-08-17丸　亀ＲＮＣ杯争奪サマーチャンピオンレース6R,170,100,100,250,150,120,110,160,410,150
2020-08-17丸　亀ＲＮＣ杯争奪サマーチャンピオンレース7R,930,600,120,4220,2440,320,670,830,37570,8430
2020-08-17丸　亀ＲＮＣ杯争奪サマーチャンピオンレース8R,130,100,120,170,110,100,180,280,390,270
2020-08-17丸　亀ＲＮＣ杯争奪サマーチャンピオンレース9R,170,100,100,1050,840,210,170,280,2670,490
2020-08-17丸　亀ＲＮＣ杯争奪サマーチャンピオンレース10R,110,100,450,580,530,190,170,820,1320,640
2020-08-17丸　亀ＲＮＣ杯争奪サマーチャンピオンレース11R,710,190,120,1770,1170,220,370,480,8380,2360
2020-08-17丸　亀ＲＮＣ杯争奪サマーチャンピオンレース12R,110,100,170,290,370,150,130,300,580,300
2020-08-17　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦1R,100,100,260,700,420,200,130,380,1680,530
2020-08-17　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦2R,190,100,150,340,290,140,190,410,970,480
2020-08-17　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦3R,350,170,160,850,440,160,140,170,1670,660
2020-08-17　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦4R,190,110,130,370,280,140,280,200,1340,420
2020-08-17　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦5R,100,100,-1,10400,8890,300,270,12200,48680,6050
2020-08-17　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦6R,160,110,340,750,570,190,150,600,3780,700
2020-08-17　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦7R,450,240,870,830,590,260,360,450,2480,900
2020-08-17　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦8R,110,130,150,490,300,100,100,110,540,170
2020-08-17　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦9R,310,160,180,500,460,370,460,760,2030,970
2020-08-17　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦10R,180,100,100,260,260,140,200,180,980,420
2020-08-17　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦11R,1050,100,100,1110,340,100,110,100,3650,150
2020-08-17　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦12R,120,120,900,270,340,170,380,950,1540,940
2020-08-17常　滑名鉄杯争奪２０２０納涼お盆レース1R,170,170,1010,3000,1340,480,250,600,9410,2320
2020-08-17常　滑名鉄杯争奪２０２０納涼お盆レース2R,990,160,100,2480,1110,360,250,160,6300,470
2020-08-17常　滑名鉄杯争奪２０２０納涼お盆レース3R,110,100,100,250,270,160,450,520,1750,1230
2020-08-17常　滑名鉄杯争奪２０２０納涼お盆レース4R,130,140,110,620,230,100,200,100,1140,210
2020-08-17常　滑名鉄杯争奪２０２０納涼お盆レース5R,1020,190,670,2710,2400,620,490,840,8330,3650
2020-08-17常　滑名鉄杯争奪２０２０納涼お盆レース6R,140,100,130,270,230,120,230,190,720,290
2020-08-17常　滑名鉄杯争奪２０２０納涼お盆レース7R,-1,110,110,510,280,-1,-1,-1,610,-1
2020-08-17常　滑名鉄杯争奪２０２０納涼お盆レース8R,860,420,760,11320,6340,760,150,240,31430,1150
2020-08-17常　滑名鉄杯争奪２０２０納涼お盆レース9R,120,200,300,4130,2460,740,300,3070,9340,3240
2020-08-17常　滑名鉄杯争奪２０２０納涼お盆レース10R,100,100,560,700,600,190,100,190,1200,230
2020-08-17常　滑名鉄杯争奪２０２０納涼お盆レース11R,100,100,320,1920,1760,500,410,1890,8860,4060
2020-08-17常　滑名鉄杯争奪２０２０納涼お盆レース12R,830,480,690,14570,8120,1820,560,450,61830,3820
2020-08-17蒲　郡日刊スポーツ杯争奪1R,200,150,380,1290,880,400,120,330,3540,750
2020-08-17蒲　郡日刊スポーツ杯争奪2R,220,150,100,320,230,140,160,190,1020,350
2020-08-17蒲　郡日刊スポーツ杯争奪3R,560,160,100,1270,250,130,180,200,1870,230
2020-08-17蒲　郡日刊スポーツ杯争奪4R,170,100,220,500,540,140,190,460,1510,620
2020-08-17蒲　郡日刊スポーツ杯争奪5R,140,100,150,630,360,170,100,160,940,240
2020-08-17蒲　郡日刊スポーツ杯争奪6R,150,100,350,430,310,120,140,150,740,220
2020-08-17蒲　郡日刊スポーツ杯争奪7R,100,100,140,310,230,200,470,1450,3360,1500
2020-08-17蒲　郡日刊スポーツ杯争奪8R,1500,720,240,8430,7400,770,380,400,40890,2390
2020-08-17蒲　郡日刊スポーツ杯争奪9R,520,260,100,4240,1100,230,840,460,33450,2360
2020-08-17蒲　郡日刊スポーツ杯争奪10R,780,230,480,10410,6560,930,640,1480,35930,3180
2020-08-17蒲　郡日刊スポーツ杯争奪11R,780,170,120,1570,460,120,290,140,4450,450
2020-08-17蒲　郡日刊スポーツ杯争奪12R,110,100,140,230,220,120,140,240,560,310
2020-08-17浜名湖中日スポーツ後援1R,130,140,140,490,320,160,380,400,1760,610
2020-08-17浜名湖中日スポーツ後援2R,200,170,180,500,420,140,160,210,920,250
2020-08-17浜名湖中日スポーツ後援3R,420,310,110,1390,400,230,870,1240,7650,1270
2020-08-17浜名湖中日スポーツ後援4R,100,100,290,1520,1300,330,130,650,3180,800
2020-08-17浜名湖中日スポーツ後援5R,220,200,930,3300,2250,960,220,690,9110,1220
2020-08-17浜名湖中日スポーツ後援6R,340,180,300,680,590,280,840,670,5180,1700
2020-08-17浜名湖中日スポーツ後援7R,150,100,270,780,560,180,100,130,1270,420
2020-08-17浜名湖中日スポーツ後援8R,400,190,470,1080,1030,380,1210,1000,11000,4400
2020-08-17浜名湖中日スポーツ後援9R,1010,250,160,5610,3090,320,170,140,13770,550
2020-08-17浜名湖中日スポーツ後援10R,150,100,100,350,390,140,120,430,900,490
2020-08-17浜名湖中日スポーツ後援11R,470,530,150,910,160,130,320,140,2860,300
2020-08-17浜名湖中日スポーツ後援12R,120,100,100,190,130,100,500,510,1620,1080
2020-08-17多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯1R,420,360,150,2300,520,190,350,140,4620,480
2020-08-17多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯2R,310,180,130,620,300,190,510,350,3920,1450
2020-08-17多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯3R,1380,200,190,4810,960,310,530,200,13470,850
2020-08-17多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯4R,240,130,410,1940,1470,450,220,720,12720,2990
2020-08-17多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯5R,110,110,160,560,380,160,400,200,2130,710
2020-08-17多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯6R,480,150,110,540,300,240,360,120,1270,510
2020-08-17多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯7R,170,100,170,410,160,180,340,150,880,340
2020-08-17多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯8R,180,100,120,460,240,130,260,460,1840,990
2020-08-17多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯9R,100,100,130,190,190,120,180,500,1150,610
2020-08-17多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯10R,130,100,280,430,330,200,440,1040,2340,970
2020-08-17多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯11R,810,260,110,3190,510,250,340,110,5470,300
2020-08-17多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯12R,100,100,390,940,780,270,330,1140,3990,1660
2020-08-17平和島ＢＩＧＦＵＮ平和島杯1R,230,140,170,420,210,180,240,380,1410,480
2020-08-17平和島ＢＩＧＦＵＮ平和島杯2R,710,480,170,1540,850,350,170,150,2050,260
2020-08-17平和島ＢＩＧＦＵＮ平和島杯3R,100,100,370,440,330,220,160,820,2050,1110
2020-08-17平和島ＢＩＧＦＵＮ平和島杯4R,270,120,120,790,650,210,720,310,4060,1290
2020-08-17平和島ＢＩＧＦＵＮ平和島杯5R,300,140,100,710,280,150,370,150,1610,310
2020-08-17平和島ＢＩＧＦＵＮ平和島杯6R,280,120,220,680,520,170,330,420,3090,850
2020-08-17平和島ＢＩＧＦＵＮ平和島杯7R,320,170,330,4220,2900,500,290,780,11270,1570
2020-08-17平和島ＢＩＧＦＵＮ平和島杯8R,950,170,530,3150,1490,370,180,310,6050,410
2020-08-17平和島ＢＩＧＦＵＮ平和島杯9R,120,100,180,380,280,160,270,450,1320,590
2020-08-17平和島ＢＩＧＦＵＮ平和島杯10R,260,150,260,1640,980,290,200,330,3130,1010
2020-08-17平和島ＢＩＧＦＵＮ平和島杯11R,290,140,110,870,530,210,100,160,1690,180
2020-08-17平和島ＢＩＧＦＵＮ平和島杯12R,140,130,170,270,180,120,150,540,1540,680
2020-08-17江戸川第４２回大江戸賞1R,500,280,360,11990,8570,1110,520,540,52140,3040
2020-08-17江戸川第４２回大江戸賞2R,340,290,230,700,340,190,350,540,4670,1030
2020-08-17江戸川第４２回大江戸賞3R,260,110,260,1310,970,230,180,380,2980,710
2020-08-17江戸川第４２回大江戸賞4R,3020,340,100,1890,770,330,840,590,12930,2850
2020-08-17江戸川第４２回大江戸賞5R,110,100,200,370,410,170,210,510,2330,980
2020-08-17江戸川第４２回大江戸賞6R,730,350,100,2420,830,500,620,520,7870,1420
2020-08-17江戸川第４２回大江戸賞7R,270,110,120,360,200,120,140,230,760,220
2020-08-17江戸川第４２回大江戸賞8R,950,120,220,7880,3700,600,630,800,52260,9150
2020-08-17江戸川第４２回大江戸賞9R,210,100,100,290,230,150,430,480,1900,990
2020-08-17江戸川第４２回大江戸賞10R,250,220,190,870,190,200,570,510,6100,920
2020-08-17江戸川第４２回大江戸賞11R,210,110,330,1340,1230,280,710,2380,9320,4160
2020-08-17江戸川第４２回大江戸賞12R,140,100,140,960,770,110,140,400,2540,700
2020-08-17桐　生第５４回報知新聞社杯1R,150,100,300,780,570,270,250,1160,5090,1790
2020-08-17桐　生第５４回報知新聞社杯2R,210,180,300,730,400,140,180,400,2470,660
2020-08-17桐　生第５４回報知新聞社杯3R,680,210,450,4090,1260,380,290,410,8940,940
2020-08-17桐　生第５４回報知新聞社杯4R,110,100,100,360,250,220,130,400,850,360
2020-08-17桐　生第５４回報知新聞社杯5R,140,160,1370,840,470,210,130,290,1540,340
2020-08-17桐　生第５４回報知新聞社杯6R,100,110,480,2930,2110,710,440,2850,18860,4790
2020-08-17桐　生第５４回報知新聞社杯7R,150,100,900,640,440,310,190,790,2690,1080
2020-08-17桐　生第５４回報知新聞社杯8R,130,110,460,640,1300,160,140,200,2580,720
2020-08-17桐　生第５４回報知新聞社杯9R,310,100,100,890,170,120,220,150,2350,200
2020-08-17桐　生第５４回報知新聞社杯10R,120,100,110,210,230,120,120,170,470,160
2020-08-17桐　生第５４回報知新聞社杯11R,110,100,830,1510,1100,330,170,500,3960,590
2020-08-17桐　生第５４回報知新聞社杯12R,290,200,100,1240,340,160,250,150,3160,310
