レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-09-14徳　山スポーツ報知杯争奪戦12R,120,100,110,460,410,110,120,200,980,270
2020-09-14宮　島宮島チャンピオンカップ開設６６周年1R,120,100,200,400,250,170,160,280,1240,420
2020-09-14宮　島宮島チャンピオンカップ開設６６周年2R,120,100,190,330,250,170,210,450,1010,470
2020-09-14宮　島宮島チャンピオンカップ開設６６周年3R,550,230,520,4550,2320,650,1230,2170,32150,8480
2020-09-14宮　島宮島チャンピオンカップ開設６６周年4R,620,280,1800,6720,5750,930,480,1450,44920,4740
2020-09-14宮　島宮島チャンピオンカップ開設６６周年5R,160,120,170,270,190,120,160,210,630,290
2020-09-14宮　島宮島チャンピオンカップ開設６６周年6R,120,100,150,370,390,160,250,510,1200,590
2020-09-14宮　島宮島チャンピオンカップ開設６６周年7R,120,100,250,2590,2280,300,180,660,8220,1410
2020-09-14宮　島宮島チャンピオンカップ開設６６周年8R,100,100,130,360,270,150,220,400,1580,600
2020-09-14宮　島宮島チャンピオンカップ開設６６周年9R,120,110,310,820,850,210,230,470,3450,870
2020-09-14宮　島宮島チャンピオンカップ開設６６周年10R,740,1690,600,4570,1900,450,1050,510,24700,3890
2020-09-14宮　島宮島チャンピオンカップ開設６６周年11R,100,100,200,620,660,200,150,390,1600,490
2020-09-14宮　島宮島チャンピオンカップ開設６６周年12R,150,100,100,200,140,120,380,450,1040,530
2020-09-14住之江住之江オータムレース1R,640,290,480,3080,1720,600,240,250,14760,930
2020-09-14住之江住之江オータムレース2R,140,130,320,3400,2190,600,220,620,4260,1160
2020-09-14住之江住之江オータムレース3R,4270,610,100,3110,770,320,1240,530,36840,2160
2020-09-14住之江住之江オータムレース4R,1530,730,100,7060,3360,570,560,180,28280,1130
2020-09-14住之江住之江オータムレース5R,120,110,200,550,620,360,160,1390,3110,1430
2020-09-14住之江住之江オータムレース6R,150,110,180,350,400,180,180,300,930,360
2020-09-14住之江住之江オータムレース7R,600,360,1160,2470,3010,550,530,1140,20590,8030
2020-09-14住之江住之江オータムレース8R,100,100,290,400,360,190,190,560,1290,620
2020-09-14住之江住之江オータムレース9R,210,100,100,340,180,140,170,140,810,250
2020-09-14住之江住之江オータムレース10R,120,100,290,360,260,230,250,880,1770,910
2020-09-14住之江住之江オータムレース11R,100,100,200,260,310,170,170,380,660,350
2020-09-14住之江住之江オータムレース12R,1580,960,370,37250,5530,1280,1210,770,118070,5870
2020-09-14常　滑第３４回半田大賞1R,130,100,130,560,640,170,430,500,2140,1030
2020-09-14常　滑第３４回半田大賞2R,390,220,-1,4350,6680,650,380,1090,18240,2660
2020-09-14常　滑第３４回半田大賞3R,400,270,390,990,490,160,630,600,12100,2700
2020-09-14常　滑第３４回半田大賞4R,260,290,260,820,250,200,1650,910,9850,2280
2020-09-14常　滑第３４回半田大賞5R,160,110,260,1180,750,180,140,290,2010,430
2020-09-14常　滑第３４回半田大賞6R,420,160,240,780,600,210,730,260,7320,3560
2020-09-14常　滑第３４回半田大賞7R,3000,550,130,4490,930,440,3860,610,20570,4210
2020-09-14常　滑第３４回半田大賞8R,1110,600,860,7160,2560,440,580,120,17020,1040
2020-09-14常　滑第３４回半田大賞9R,640,320,250,1500,1260,300,190,180,3310,560
2020-09-14常　滑第３４回半田大賞10R,380,100,170,1360,470,150,290,540,4440,1120
2020-09-14常　滑第３４回半田大賞11R,100,100,110,160,130,120,680,380,1170,670
2020-09-14常　滑第３４回半田大賞12R,26150,400,160,5130,2170,350,860,190,32780,2240
2020-09-14蒲　郡中京スポーツ杯争奪1R,780,480,100,2950,1570,440,550,420,13820,890
2020-09-14蒲　郡中京スポーツ杯争奪2R,200,100,390,1120,1010,830,710,1010,7510,2030
2020-09-14蒲　郡中京スポーツ杯争奪3R,400,260,160,930,510,220,570,370,4210,1240
2020-09-14蒲　郡中京スポーツ杯争奪4R,320,210,100,1320,670,190,290,430,2020,500
2020-09-14蒲　郡中京スポーツ杯争奪5R,210,250,190,360,330,240,410,220,1860,680
2020-09-14蒲　郡中京スポーツ杯争奪6R,130,130,640,2610,750,300,220,700,10140,2610
2020-09-14蒲　郡中京スポーツ杯争奪7R,1030,240,110,2160,280,170,310,130,7050,540
2020-09-14蒲　郡中京スポーツ杯争奪8R,410,200,160,3220,2530,310,280,280,6090,2710
2020-09-14蒲　郡中京スポーツ杯争奪9R,120,100,470,4210,3990,620,490,2260,29950,5380
2020-09-14蒲　郡中京スポーツ杯争奪10R,130,100,100,220,110,130,210,140,630,270
2020-09-14蒲　郡中京スポーツ杯争奪11R,110,100,190,780,490,170,130,330,1890,340
2020-09-14蒲　郡中京スポーツ杯争奪12R,550,160,110,2340,660,160,200,140,6220,480
2020-09-14平和島第３３回キリンカップ1R,720,770,-1,8830,6190,960,140,710,31560,3030
2020-09-14平和島第３３回キリンカップ2R,160,300,190,700,550,200,100,190,1320,400
2020-09-14平和島第３３回キリンカップ3R,240,140,260,920,510,220,240,190,1410,260
2020-09-14平和島第３３回キリンカップ4R,130,130,240,900,560,180,260,260,2640,740
2020-09-14平和島第３３回キリンカップ5R,560,330,310,12720,7520,650,990,460,74750,7700
2020-09-14平和島第３３回キリンカップ6R,550,350,140,3120,1250,400,160,270,6620,1010
2020-09-14平和島第３３回キリンカップ7R,410,270,370,3080,1780,270,670,1360,15730,3820
2020-09-14平和島第３３回キリンカップ8R,120,130,380,640,500,230,160,290,1790,410
2020-09-14平和島第３３回キリンカップ9R,100,100,250,320,310,140,130,240,820,330
2020-09-14平和島第３３回キリンカップ10R,110,110,240,700,600,220,200,420,2090,1260
2020-09-14平和島第３３回キリンカップ11R,1470,230,100,1690,550,190,450,170,6760,340
2020-09-14平和島第３３回キリンカップ12R,110,100,180,500,330,190,280,800,2000,860
2020-09-14江戸川第４４回報知新聞社杯1R,180,130,130,380,300,200,250,220,1590,490
2020-09-14江戸川第４４回報知新聞社杯2R,620,140,140,570,340,140,260,230,1860,430
2020-09-14江戸川第４４回報知新聞社杯3R,260,100,170,1010,570,260,190,440,2450,390
2020-09-14江戸川第４４回報知新聞社杯4R,450,170,170,800,380,200,220,170,1730,320
2020-09-14江戸川第４４回報知新聞社杯5R,170,130,100,280,260,140,420,450,1900,630
2020-09-14江戸川第４４回報知新聞社杯6R,240,120,260,1180,1000,300,380,510,4110,940
2020-09-14江戸川第４４回報知新聞社杯7R,180,220,270,2080,1610,270,330,550,6930,1550
2020-09-14江戸川第４４回報知新聞社杯8R,360,140,180,380,320,170,150,170,1050,260
2020-09-14江戸川第４４回報知新聞社杯9R,250,260,150,520,210,130,140,290,1110,240
2020-09-14江戸川第４４回報知新聞社杯10R,130,120,280,640,790,130,360,640,3790,1170
2020-09-14江戸川第４４回報知新聞社杯11R,130,120,420,1020,790,280,230,400,4230,1320
2020-09-14江戸川第４４回報知新聞社杯12R,120,100,130,150,140,130,140,320,500,220
