レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-08-23福　岡ライジングゼファーフクオカ杯12R,360,190,290,3380,1310,710,160,450,12680,740
2020-08-23若　松サッポロビールカップ1R,130,140,390,480,340,190,160,580,970,500
2020-08-23若　松サッポロビールカップ2R,2470,360,120,4210,1080,410,2120,610,21390,2500
2020-08-23若　松サッポロビールカップ3R,430,270,200,1820,710,150,380,150,5440,530
2020-08-23若　松サッポロビールカップ4R,750,110,180,780,300,170,510,290,4750,1380
2020-08-23若　松サッポロビールカップ5R,120,100,160,260,190,100,120,130,410,180
2020-08-23若　松サッポロビールカップ6R,210,170,110,460,200,130,140,160,1140,320
2020-08-23若　松サッポロビールカップ7R,1090,800,360,14390,5950,830,710,360,67120,5690
2020-08-23若　松サッポロビールカップ8R,100,100,110,180,190,130,120,190,350,180
2020-08-23若　松サッポロビールカップ9R,100,110,240,240,220,130,130,200,500,260
2020-08-23若　松サッポロビールカップ10R,120,110,220,640,420,170,120,330,1730,400
2020-08-23若　松サッポロビールカップ11R,110,100,100,190,130,110,230,310,660,390
2020-08-23若　松サッポロビールカップ12R,110,100,140,380,360,140,140,260,880,400
2020-08-23徳　山黒神杯争奪1R,100,100,260,350,400,150,240,410,1170,450
2020-08-23徳　山黒神杯争奪2R,1450,160,100,1310,280,130,180,120,2980,230
2020-08-23徳　山黒神杯争奪3R,370,200,330,1910,1510,330,120,280,3870,440
2020-08-23徳　山黒神杯争奪4R,130,100,250,610,640,250,100,360,1700,400
2020-08-23徳　山黒神杯争奪5R,240,100,380,990,770,220,100,150,2310,290
2020-08-23徳　山黒神杯争奪6R,270,200,150,850,510,150,480,1200,3380,1380
2020-08-23徳　山黒神杯争奪7R,560,180,100,1340,570,150,170,140,2350,200
2020-08-23徳　山黒神杯争奪8R,200,100,190,190,150,110,100,120,420,180
2020-08-23徳　山黒神杯争奪9R,140,110,220,860,590,240,240,530,2470,610
2020-08-23徳　山黒神杯争奪10R,110,100,1230,2690,2510,370,200,810,7440,1630
2020-08-23徳　山黒神杯争奪11R,130,100,100,220,180,100,240,380,1030,550
2020-08-23徳　山黒神杯争奪12R,140,100,140,250,240,120,190,370,970,500
2020-08-23宮　島第１０回みやじマリンカップ1R,110,120,160,310,210,130,270,360,1340,760
2020-08-23宮　島第１０回みやじマリンカップ2R,110,110,150,1350,1250,170,200,420,4210,970
2020-08-23宮　島第１０回みやじマリンカップ3R,930,290,240,8030,1820,630,900,950,58020,5760
2020-08-23宮　島第１０回みやじマリンカップ4R,1270,420,190,4200,1700,500,580,360,14970,1430
2020-08-23宮　島第１０回みやじマリンカップ5R,930,320,110,6570,1670,500,780,430,31530,3540
2020-08-23宮　島第１０回みやじマリンカップ6R,1360,470,600,6990,3820,1050,1140,870,49090,9490
2020-08-23宮　島第１０回みやじマリンカップ7R,150,100,100,210,130,120,250,320,690,380
2020-08-23宮　島第１０回みやじマリンカップ8R,100,100,300,540,340,150,120,370,1300,490
2020-08-23宮　島第１０回みやじマリンカップ9R,510,350,190,2380,1480,310,250,430,6390,1200
2020-08-23宮　島第１０回みやじマリンカップ10R,300,100,100,530,200,140,180,160,1270,230
2020-08-23宮　島第１０回みやじマリンカップ11R,280,100,200,410,530,220,290,400,1620,1040
2020-08-23宮　島第１０回みやじマリンカップ12R,150,100,350,640,700,170,430,870,3090,1740
2020-08-23鳴　門ＪＡ大津松茂農産物直売所えがお開設１周年記念競走1R,130,100,280,930,610,340,130,310,2400,570
2020-08-23鳴　門ＪＡ大津松茂農産物直売所えがお開設１周年記念競走2R,100,100,220,480,480,150,170,180,2530,1100
2020-08-23鳴　門ＪＡ大津松茂農産物直売所えがお開設１周年記念競走3R,140,100,150,250,250,130,130,170,460,180
2020-08-23鳴　門ＪＡ大津松茂農産物直売所えがお開設１周年記念競走4R,580,280,500,8020,3640,310,270,620,41420,6780
2020-08-23鳴　門ＪＡ大津松茂農産物直売所えがお開設１周年記念競走5R,110,100,150,1090,650,300,550,1140,2500,970
2020-08-23鳴　門ＪＡ大津松茂農産物直売所えがお開設１周年記念競走6R,480,130,120,1190,390,310,610,350,6960,1040
2020-08-23鳴　門ＪＡ大津松茂農産物直売所えがお開設１周年記念競走7R,100,100,150,170,230,150,340,400,770,400
2020-08-23鳴　門ＪＡ大津松茂農産物直売所えがお開設１周年記念競走8R,170,120,130,680,480,210,270,270,1930,480
2020-08-23鳴　門ＪＡ大津松茂農産物直売所えがお開設１周年記念競走9R,250,110,160,410,440,190,230,540,1670,590
2020-08-23鳴　門ＪＡ大津松茂農産物直売所えがお開設１周年記念競走10R,110,110,320,260,220,130,150,160,640,390
2020-08-23鳴　門ＪＡ大津松茂農産物直売所えがお開設１周年記念競走11R,140,100,280,570,400,150,150,320,1860,670
2020-08-23鳴　門ＪＡ大津松茂農産物直売所えがお開設１周年記念競走12R,120,190,690,430,380,120,120,270,980,290
2020-08-23尼　崎オールレディース競走1R,110,110,240,1140,710,300,200,620,3070,1200
2020-08-23尼　崎オールレディース競走2R,340,120,180,1240,570,270,170,350,3390,800
2020-08-23尼　崎オールレディース競走3R,320,130,160,540,350,220,1480,1480,12690,7320
2020-08-23尼　崎オールレディース競走4R,260,400,1420,10720,8170,1290,410,860,54360,5850
2020-08-23尼　崎オールレディース競走5R,210,140,220,780,560,170,150,180,1220,350
2020-08-23尼　崎オールレディース競走6R,100,100,110,260,210,130,260,400,730,450
2020-08-23尼　崎オールレディース競走7R,300,130,120,650,210,110,240,160,1780,420
2020-08-23尼　崎オールレディース競走8R,340,280,490,3570,2280,390,240,330,14490,1890
2020-08-23尼　崎オールレディース競走9R,160,110,210,510,400,260,290,490,2420,980
2020-08-23尼　崎オールレディース競走10R,140,100,170,360,260,150,230,480,1330,610
2020-08-23尼　崎オールレディース競走11R,140,130,200,420,330,160,200,480,1500,680
2020-08-23尼　崎オールレディース競走12R,730,290,220,5980,1650,500,880,590,30740,3920
2020-08-23住之江第２４回ブルースターカップ1R,160,100,240,880,660,200,140,160,1060,290
2020-08-23住之江第２４回ブルースターカップ2R,210,110,150,410,240,100,130,150,930,320
2020-08-23住之江第２４回ブルースターカップ3R,190,110,160,400,290,250,340,860,1950,760
2020-08-23住之江第２４回ブルースターカップ4R,1520,190,110,900,430,370,1420,1050,17830,6140
2020-08-23住之江第２４回ブルースターカップ5R,100,100,260,480,390,140,170,710,2000,960
2020-08-23住之江第２４回ブルースターカップ6R,110,110,140,360,170,170,200,210,1000,360
2020-08-23住之江第２４回ブルースターカップ7R,450,160,140,1390,500,160,220,180,2800,370
2020-08-23住之江第２４回ブルースターカップ8R,160,160,610,1120,630,190,130,180,1550,400
2020-08-23住之江第２４回ブルースターカップ9R,140,100,490,1640,1170,310,140,500,4180,790
2020-08-23住之江第２４回ブルースターカップ10R,160,100,110,390,440,180,360,360,2400,830
2020-08-23住之江第２４回ブルースターカップ11R,1170,350,1330,13920,8870,980,940,1150,127830,13540
2020-08-23住之江第２４回ブルースターカップ12R,120,170,1030,770,610,280,220,710,3430,1190
2020-08-23　津　日本モーターボート選手会会長賞1R,100,100,100,250,240,120,130,210,530,230
2020-08-23　津　日本モーターボート選手会会長賞2R,110,100,120,280,220,100,260,260,940,390
2020-08-23　津　日本モーターボート選手会会長賞3R,1930,300,660,2970,1630,310,210,360,10470,1300
2020-08-23　津　日本モーターボート選手会会長賞4R,170,100,110,560,320,180,440,340,1850,1020
2020-08-23　津　日本モーターボート選手会会長賞5R,100,100,110,280,370,150,390,640,1030,640
2020-08-23　津　日本モーターボート選手会会長賞6R,240,210,110,760,420,220,110,220,1050,340
2020-08-23　津　日本モーターボート選手会会長賞7R,150,130,100,490,400,130,160,190,930,240
2020-08-23　津　日本モーターボート選手会会長賞8R,180,170,100,550,220,120,140,140,1140,280
2020-08-23　津　日本モーターボート選手会会長賞9R,270,130,100,240,180,130,120,230,810,440
2020-08-23　津　日本モーターボート選手会会長賞10R,130,100,100,350,320,180,400,680,1700,970
2020-08-23　津　日本モーターボート選手会会長賞11R,180,100,100,410,170,140,380,330,2200,620
2020-08-23　津　日本モーターボート選手会会長賞12R,100,100,130,420,300,210,380,690,1900,1450
2020-08-23常　滑ボートピア名古屋開設１４周年記念競走1R,140,100,110,330,150,120,360,270,1350,380
2020-08-23常　滑ボートピア名古屋開設１４周年記念競走2R,930,360,460,3580,1780,360,270,240,9760,780
2020-08-23常　滑ボートピア名古屋開設１４周年記念競走3R,620,690,430,2940,1300,340,450,160,8510,1360
2020-08-23常　滑ボートピア名古屋開設１４周年記念競走4R,1030,420,600,2850,1760,540,600,1290,25330,5180
2020-08-23常　滑ボートピア名古屋開設１４周年記念競走5R,210,200,130,1020,730,230,220,290,2400,670
2020-08-23常　滑ボートピア名古屋開設１４周年記念競走6R,2050,2770,-1,37330,10440,1380,1540,200,129930,5690
2020-08-23常　滑ボートピア名古屋開設１４周年記念競走7R,240,160,210,860,620,230,390,360,3130,1360
2020-08-23常　滑ボートピア名古屋開設１４周年記念競走8R,260,180,240,600,490,260,370,530,1990,460
2020-08-23常　滑ボートピア名古屋開設１４周年記念競走9R,170,100,180,400,320,150,120,210,850,230
2020-08-23常　滑ボートピア名古屋開設１４周年記念競走10R,130,100,280,460,410,210,300,570,2810,1300
2020-08-23常　滑ボートピア名古屋開設１４周年記念競走11R,350,220,150,1100,270,210,140,140,2730,260
2020-08-23常　滑ボートピア名古屋開設１４周年記念競走12R,530,190,1030,3190,2930,460,110,170,8190,550
2020-08-23蒲　郡ＤＭＭ．ｃｏｍ杯争奪1R,120,120,380,2620,2000,500,250,840,19330,3270
2020-08-23蒲　郡ＤＭＭ．ｃｏｍ杯争奪2R,210,110,110,620,270,160,570,470,3160,880
2020-08-23蒲　郡ＤＭＭ．ｃｏｍ杯争奪3R,330,130,140,530,310,120,550,430,2020,1120
2020-08-23蒲　郡ＤＭＭ．ｃｏｍ杯争奪4R,100,-1,-1,110,-1,-1,-1,-1,-1,-1
2020-08-23蒲　郡ＤＭＭ．ｃｏｍ杯争奪5R,300,140,530,2250,3710,950,730,1580,24780,7050
2020-08-23蒲　郡ＤＭＭ．ｃｏｍ杯争奪6R,380,210,210,1670,1040,260,180,370,5350,570
2020-08-23蒲　郡ＤＭＭ．ｃｏｍ杯争奪7R,340,170,330,3750,2010,630,230,1040,14120,3250
2020-08-23蒲　郡ＤＭＭ．ｃｏｍ杯争奪8R,140,120,350,910,1120,290,170,510,2250,710
2020-08-23蒲　郡ＤＭＭ．ｃｏｍ杯争奪9R,130,100,170,500,460,180,160,370,1110,450
2020-08-23蒲　郡ＤＭＭ．ｃｏｍ杯争奪10R,110,100,210,500,370,230,150,270,1010,430
2020-08-23蒲　郡ＤＭＭ．ｃｏｍ杯争奪11R,100,100,310,1400,1130,400,160,890,3760,890
2020-08-23蒲　郡ＤＭＭ．ｃｏｍ杯争奪12R,1000,650,210,7330,2470,500,850,330,32420,4200
2020-08-23平和島ＢＴＳオラレ刈羽開設４周年記念1R,100,100,390,1640,1330,330,120,600,4400,740
2020-08-23平和島ＢＴＳオラレ刈羽開設４周年記念2R,150,110,230,730,700,380,510,770,4510,2370
2020-08-23平和島ＢＴＳオラレ刈羽開設４周年記念3R,1090,150,110,1030,320,170,440,340,4430,910
2020-08-23平和島ＢＴＳオラレ刈羽開設４周年記念4R,140,150,130,940,700,250,220,390,2890,780
2020-08-23平和島ＢＴＳオラレ刈羽開設４周年記念5R,940,270,340,2640,1610,310,120,150,5150,290
2020-08-23平和島ＢＴＳオラレ刈羽開設４周年記念6R,250,180,200,1230,630,290,500,690,5970,1720
2020-08-23平和島ＢＴＳオラレ刈羽開設４周年記念7R,110,110,120,310,250,120,200,260,880,320
2020-08-23平和島ＢＴＳオラレ刈羽開設４周年記念8R,300,200,100,1250,610,310,260,350,4230,770
2020-08-23平和島ＢＴＳオラレ刈羽開設４周年記念9R,520,140,100,870,270,140,210,150,2690,240
2020-08-23平和島ＢＴＳオラレ刈羽開設４周年記念10R,220,270,160,1550,470,200,370,400,5810,1600
2020-08-23平和島ＢＴＳオラレ刈羽開設４周年記念11R,110,110,170,400,250,190,250,380,1240,620
2020-08-23平和島ＢＴＳオラレ刈羽開設４周年記念12R,130,100,170,310,290,180,640,1810,3570,2270
2020-08-23戸　田サッポロビールカップ1R,500,170,100,970,380,140,230,230,2010,470
2020-08-23戸　田サッポロビールカップ2R,240,120,450,1320,960,380,330,970,8210,2820
2020-08-23戸　田サッポロビールカップ3R,680,260,140,1190,490,190,460,230,5600,1140
2020-08-23戸　田サッポロビールカップ4R,210,370,2890,910,730,370,540,790,8580,3090
2020-08-23戸　田サッポロビールカップ5R,190,160,340,650,470,260,240,280,2870,1220
2020-08-23戸　田サッポロビールカップ6R,370,520,870,6210,4140,730,330,500,19110,2130
2020-08-23戸　田サッポロビールカップ7R,120,100,300,490,350,220,130,620,2100,1200
2020-08-23戸　田サッポロビールカップ8R,140,100,250,530,400,150,120,280,1040,280
2020-08-23戸　田サッポロビールカップ9R,1680,200,260,5950,1420,410,1000,440,51190,3790
2020-08-23戸　田サッポロビールカップ10R,550,210,240,2250,710,220,350,260,6140,760
2020-08-23戸　田サッポロビールカップ11R,530,240,140,1770,410,180,230,130,3970,460
2020-08-23戸　田サッポロビールカップ12R,260,170,430,650,590,240,340,720,2930,1070
