レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-08-21尼　崎オールレディース競走11R,100,100,100,390,290,160,120,230,720,230
2020-08-21尼　崎オールレディース競走12R,120,130,710,690,690,310,310,1220,3790,1990
2020-08-21住之江第２４回ブルースターカップ1R,250,100,100,380,170,130,120,210,1240,280
2020-08-21住之江第２４回ブルースターカップ2R,240,160,420,2910,2340,500,210,270,9040,850
2020-08-21住之江第２４回ブルースターカップ3R,240,140,200,720,540,190,100,260,2370,300
2020-08-21住之江第２４回ブルースターカップ4R,1380,400,160,3810,1490,380,380,410,18650,2320
2020-08-21住之江第２４回ブルースターカップ5R,1350,210,100,1420,190,150,560,210,7990,490
2020-08-21住之江第２４回ブルースターカップ6R,190,100,100,360,200,100,150,140,1000,280
2020-08-21住之江第２４回ブルースターカップ7R,100,110,130,400,490,160,150,330,1610,340
2020-08-21住之江第２４回ブルースターカップ8R,270,270,450,1760,1150,590,790,1250,11950,7570
2020-08-21住之江第２４回ブルースターカップ9R,150,130,100,670,400,180,540,890,4200,2360
2020-08-21住之江第２４回ブルースターカップ10R,380,100,120,1370,390,160,560,570,5370,1630
2020-08-21住之江第２４回ブルースターカップ11R,110,100,100,1760,1400,360,250,810,6560,1240
2020-08-21住之江第２４回ブルースターカップ12R,150,120,150,370,370,170,180,480,1640,680
2020-08-21琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞1R,1910,900,1070,26770,6120,890,690,960,98730,13650
2020-08-21琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞2R,550,280,1510,4810,2130,220,170,260,7330,930
2020-08-21琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞3R,180,120,370,4800,4340,610,190,710,15130,2150
2020-08-21琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞4R,340,210,130,900,520,210,180,280,1860,540
2020-08-21琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞5R,140,100,100,280,160,100,150,490,560,340
2020-08-21琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞6R,150,130,130,230,180,120,200,240,700,290
2020-08-21琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞7R,350,210,160,2630,1060,340,180,220,4500,860
2020-08-21琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞8R,450,160,100,830,180,120,970,530,6620,1410
2020-08-21琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞9R,520,100,100,710,270,150,220,130,1770,270
2020-08-21琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞10R,110,140,130,270,130,110,150,110,560,170
2020-08-21琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞11R,200,150,140,240,170,160,290,220,920,410
2020-08-21琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞12R,120,110,460,400,560,230,100,390,1620,300
2020-08-21三　国三国納涼祭1R,100,100,990,4270,1590,1320,430,1800,19580,5120
2020-08-21三　国三国納涼祭2R,140,160,560,780,620,200,260,930,2950,1350
2020-08-21三　国三国納涼祭3R,180,120,280,780,1020,170,120,380,1580,420
2020-08-21三　国三国納涼祭4R,150,120,520,760,690,290,220,470,2320,950
2020-08-21三　国三国納涼祭5R,450,170,130,1100,830,650,1200,990,9140,4460
2020-08-21三　国三国納涼祭6R,1020,470,200,6030,1620,680,780,340,32310,2770
2020-08-21三　国三国納涼祭7R,120,100,110,210,270,110,130,180,430,190
2020-08-21三　国三国納涼祭8R,140,100,160,400,330,200,260,350,1110,540
2020-08-21三　国三国納涼祭9R,160,100,120,380,190,130,200,240,1180,340
2020-08-21三　国三国納涼祭10R,1050,220,100,1020,240,150,590,460,5320,1140
2020-08-21三　国三国納涼祭11R,160,100,500,510,760,220,190,930,3160,1120
2020-08-21三　国三国納涼祭12R,100,100,100,160,150,120,220,170,590,360
2020-08-21蒲　郡ＤＭＭ．ｃｏｍ杯争奪1R,3760,1080,1250,10390,5050,860,390,330,62890,2220
2020-08-21蒲　郡ＤＭＭ．ｃｏｍ杯争奪2R,530,180,100,3190,1120,470,1290,200,13900,3470
2020-08-21蒲　郡ＤＭＭ．ｃｏｍ杯争奪3R,290,420,1000,2410,1810,1050,250,1050,3460,1170
2020-08-21蒲　郡ＤＭＭ．ｃｏｍ杯争奪4R,190,120,300,820,650,230,400,410,3250,1380
2020-08-21蒲　郡ＤＭＭ．ｃｏｍ杯争奪5R,300,2210,2310,2010,860,200,110,150,3240,270
2020-08-21蒲　郡ＤＭＭ．ｃｏｍ杯争奪6R,160,110,100,380,200,130,260,250,1340,400
2020-08-21蒲　郡ＤＭＭ．ｃｏｍ杯争奪7R,210,130,100,340,190,130,210,290,1440,580
2020-08-21蒲　郡ＤＭＭ．ｃｏｍ杯争奪8R,170,130,660,870,780,180,270,500,2450,1320
2020-08-21蒲　郡ＤＭＭ．ｃｏｍ杯争奪9R,140,100,170,370,330,210,190,700,1840,760
2020-08-21蒲　郡ＤＭＭ．ｃｏｍ杯争奪10R,100,100,150,450,380,160,360,1030,2750,1420
2020-08-21蒲　郡ＤＭＭ．ｃｏｍ杯争奪11R,150,100,260,470,600,160,120,320,1000,320
2020-08-21蒲　郡ＤＭＭ．ｃｏｍ杯争奪12R,260,100,100,420,170,210,550,740,1780,770
2020-08-21多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯1R,100,100,270,530,580,420,180,920,1490,730
2020-08-21多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯2R,280,170,460,3010,1070,640,610,970,13730,4580
2020-08-21多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯3R,270,110,320,2600,1920,430,890,1380,24680,8320
2020-08-21多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯4R,150,140,950,1250,860,430,630,1660,9160,4650
2020-08-21多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯5R,260,100,230,730,680,170,110,180,1560,320
2020-08-21多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯6R,840,130,100,1100,620,170,170,140,2000,240
2020-08-21多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯7R,120,100,110,480,160,110,170,200,1180,350
2020-08-21多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯8R,140,160,300,330,310,140,160,220,1200,370
2020-08-21多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯9R,220,190,990,1370,840,330,420,1450,8090,5240
2020-08-21多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯10R,250,100,210,550,470,250,490,1080,3350,1610
2020-08-21多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯11R,100,100,270,310,290,150,180,350,830,490
2020-08-21多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯12R,110,100,190,420,410,190,360,780,2250,1310
2020-08-21戸　田サッポロビールカップ1R,170,180,350,630,450,230,110,300,1760,670
2020-08-21戸　田サッポロビールカップ2R,290,150,180,620,540,250,290,1200,3070,1360
2020-08-21戸　田サッポロビールカップ3R,350,100,100,980,350,160,250,300,3600,670
2020-08-21戸　田サッポロビールカップ4R,880,230,230,2880,1130,500,570,250,6830,1210
2020-08-21戸　田サッポロビールカップ5R,180,160,400,700,480,250,440,640,2780,920
2020-08-21戸　田サッポロビールカップ6R,740,390,140,1450,600,180,280,180,2620,600
2020-08-21戸　田サッポロビールカップ7R,100,100,110,240,190,120,150,160,470,190
2020-08-21戸　田サッポロビールカップ8R,130,100,170,410,290,190,210,570,1890,940
2020-08-21戸　田サッポロビールカップ9R,120,110,150,310,330,120,130,280,690,350
2020-08-21戸　田サッポロビールカップ10R,120,280,1220,760,580,220,110,280,2280,370
2020-08-21戸　田サッポロビールカップ11R,220,270,460,4990,2700,790,410,790,20500,5100
2020-08-21戸　田サッポロビールカップ12R,150,100,260,530,350,270,210,620,2590,810
