レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-09-13平和島第３３回キリンカップ12R,170,100,220,480,370,170,560,820,3770,1870
2020-09-13江戸川第４４回報知新聞社杯1R,750,350,350,3640,2520,900,270,360,14320,1710
2020-09-13江戸川第４４回報知新聞社杯2R,520,160,150,910,460,330,590,220,4880,1260
2020-09-13江戸川第４４回報知新聞社杯3R,700,230,120,2910,2170,390,530,390,14270,2670
2020-09-13江戸川第４４回報知新聞社杯4R,110,100,110,420,360,130,160,180,1080,310
2020-09-13江戸川第４４回報知新聞社杯5R,240,240,170,1390,470,250,230,330,3750,740
2020-09-13江戸川第４４回報知新聞社杯6R,130,110,350,330,420,130,110,120,890,220
2020-09-13江戸川第４４回報知新聞社杯7R,650,160,520,8080,3180,760,380,970,21380,3490
2020-09-13江戸川第４４回報知新聞社杯8R,130,100,100,260,150,150,290,270,930,390
2020-09-13江戸川第４４回報知新聞社杯9R,1020,270,860,6620,3070,390,170,500,27170,1430
2020-09-13江戸川第４４回報知新聞社杯10R,330,230,160,1150,370,180,200,160,2350,410
2020-09-13江戸川第４４回報知新聞社杯11R,100,100,120,230,160,200,280,410,1120,670
2020-09-13江戸川第４４回報知新聞社杯12R,170,190,810,480,500,190,190,240,1800,510
2020-09-13桐　生第２回日本一しょうゆ杯1R,1100,120,470,12730,6890,890,510,600,36520,3990
2020-09-13桐　生第２回日本一しょうゆ杯2R,1180,490,260,5980,2290,1060,690,450,19020,1570
2020-09-13桐　生第２回日本一しょうゆ杯3R,550,250,130,1780,320,240,360,240,5080,720
2020-09-13桐　生第２回日本一しょうゆ杯4R,470,250,390,1650,1540,320,710,870,12190,2650
2020-09-13桐　生第２回日本一しょうゆ杯5R,430,260,210,620,240,110,330,380,2620,600
2020-09-13桐　生第２回日本一しょうゆ杯6R,100,100,100,250,230,120,130,330,670,410
2020-09-13桐　生第２回日本一しょうゆ杯7R,110,100,120,310,280,170,170,390,800,460
2020-09-13桐　生第２回日本一しょうゆ杯8R,140,100,110,280,110,140,220,250,940,340
2020-09-13桐　生第２回日本一しょうゆ杯9R,370,100,130,720,250,180,140,140,1980,420
2020-09-13桐　生第２回日本一しょうゆ杯10R,120,130,430,1230,710,160,160,390,2180,560
2020-09-13桐　生第２回日本一しょうゆ杯11R,1860,210,130,1160,180,120,120,110,1980,200
2020-09-13桐　生第２回日本一しょうゆ杯12R,1280,640,150,4230,600,250,880,230,21580,1180
