レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-09-19琵琶湖第７回ヤングダービー5R,240,190,220,1100,800,350,300,400,2800,1110
2020-09-19琵琶湖第７回ヤングダービー6R,920,370,630,3400,2290,490,500,480,13800,2090
2020-09-19琵琶湖第７回ヤングダービー7R,130,110,130,390,260,160,300,440,1510,630
2020-09-19琵琶湖第７回ヤングダービー8R,1370,300,210,3760,1500,370,220,170,9110,560
2020-09-19琵琶湖第７回ヤングダービー9R,310,130,160,1090,380,160,130,260,3050,530
2020-09-19琵琶湖第７回ヤングダービー10R,210,110,100,310,180,160,330,290,1420,580
2020-09-19琵琶湖第７回ヤングダービー11R,120,140,220,420,370,170,160,200,1220,400
2020-09-19琵琶湖第７回ヤングダービー12R,140,120,280,330,210,150,120,190,730,290
2020-09-19三　国マスターズリーグ第５戦1R,750,120,100,1830,150,160,480,240,7240,480
2020-09-19三　国マスターズリーグ第５戦2R,890,430,190,5210,2990,280,220,110,12490,380
2020-09-19三　国マスターズリーグ第５戦3R,220,140,160,420,300,130,140,140,770,210
2020-09-19三　国マスターズリーグ第５戦4R,410,220,110,1000,450,150,400,190,3320,640
2020-09-19三　国マスターズリーグ第５戦5R,110,100,230,420,380,150,130,220,970,270
2020-09-19三　国マスターズリーグ第５戦6R,440,100,100,570,220,120,180,180,1810,300
2020-09-19三　国マスターズリーグ第５戦7R,270,160,310,1970,1280,270,180,470,5390,960
2020-09-19三　国マスターズリーグ第５戦8R,380,170,380,7770,3940,660,200,300,12490,850
2020-09-19三　国マスターズリーグ第５戦9R,160,150,400,590,530,360,390,850,3770,1540
2020-09-19三　国マスターズリーグ第５戦10R,110,100,100,200,180,110,160,240,570,440
2020-09-19三　国マスターズリーグ第５戦11R,550,150,100,1480,160,110,240,190,4150,350
2020-09-19三　国マスターズリーグ第５戦12R,110,100,100,190,170,110,120,270,470,320
2020-09-19　津　三交マキシーカップ1R,110,100,110,180,210,110,170,380,440,270
2020-09-19　津　三交マキシーカップ2R,150,340,-1,590,430,180,140,400,1670,880
2020-09-19　津　三交マキシーカップ3R,500,280,310,760,410,170,150,390,2510,700
2020-09-19　津　三交マキシーカップ4R,230,210,130,520,280,140,210,290,1130,330
2020-09-19　津　三交マキシーカップ5R,110,100,-1,460,520,190,160,220,880,290
2020-09-19　津　三交マキシーカップ6R,390,110,190,800,630,160,130,150,1570,210
2020-09-19　津　三交マキシーカップ7R,440,110,180,330,250,170,270,310,1000,670
2020-09-19　津　三交マキシーカップ8R,140,110,210,330,290,120,220,510,1040,550
2020-09-19　津　三交マキシーカップ9R,360,130,210,1710,960,310,380,640,3160,680
2020-09-19　津　三交マキシーカップ10R,110,100,130,590,490,120,200,350,1390,490
2020-09-19　津　三交マキシーカップ11R,820,250,120,4960,2960,500,1360,2000,33480,9250
2020-09-19　津　三交マキシーカップ12R,100,100,290,250,190,120,100,130,460,150
2020-09-19常　滑チケットショップ高浜開設２周年記念競走1R,170,130,100,300,110,160,280,230,1000,310
2020-09-19常　滑チケットショップ高浜開設２周年記念競走2R,260,110,100,430,170,170,360,170,1810,310
2020-09-19常　滑チケットショップ高浜開設２周年記念競走3R,270,130,140,800,560,140,160,250,1910,330
2020-09-19常　滑チケットショップ高浜開設２周年記念競走4R,120,100,100,280,180,120,100,260,760,260
2020-09-19常　滑チケットショップ高浜開設２周年記念競走5R,100,120,-1,630,420,440,270,1410,1860,1770
2020-09-19常　滑チケットショップ高浜開設２周年記念競走6R,220,150,130,640,1950,150,120,120,1150,150
2020-09-19常　滑チケットショップ高浜開設２周年記念競走7R,1110,350,350,3970,1250,410,370,400,5740,1890
2020-09-19常　滑チケットショップ高浜開設２周年記念競走8R,300,150,100,360,180,130,460,200,1580,380
2020-09-19常　滑チケットショップ高浜開設２周年記念競走9R,160,110,800,1280,810,300,310,1600,10250,8460
2020-09-19常　滑チケットショップ高浜開設２周年記念競走10R,1330,1380,1380,50640,11370,2440,660,360,154810,11030
2020-09-19常　滑チケットショップ高浜開設２周年記念競走11R,160,150,380,260,140,140,130,130,450,350
2020-09-19常　滑チケットショップ高浜開設２周年記念競走12R,1110,180,820,11820,6050,820,1510,2000,38110,6550
2020-09-19浜名湖スポーツニッポン1R,150,100,110,210,130,160,400,770,1680,770
2020-09-19浜名湖スポーツニッポン2R,110,110,100,580,350,170,310,250,1900,470
2020-09-19浜名湖スポーツニッポン3R,180,120,140,540,450,100,240,670,5640,1400
2020-09-19浜名湖スポーツニッポン4R,590,200,100,1310,670,170,530,110,4620,410
2020-09-19浜名湖スポーツニッポン5R,360,200,220,1000,800,270,280,190,2900,730
2020-09-19浜名湖スポーツニッポン6R,460,490,700,1820,790,390,260,420,5500,570
2020-09-19浜名湖スポーツニッポン7R,130,150,820,870,500,240,100,290,1650,460
2020-09-19浜名湖スポーツニッポン8R,540,210,140,1370,370,170,120,130,3100,260
2020-09-19浜名湖スポーツニッポン9R,290,100,190,620,480,110,140,160,1500,290
2020-09-19浜名湖スポーツニッポン10R,150,100,150,1030,520,220,130,260,1670,320
2020-09-19浜名湖スポーツニッポン11R,-1,780,780,15760,4580,1040,2490,1680,72640,9680
2020-09-19浜名湖スポーツニッポン12R,100,110,270,680,690,240,240,1040,3780,1290
2020-09-19多摩川第１６回日本財団会長賞1R,110,100,260,440,260,150,210,380,1390,480
2020-09-19多摩川第１６回日本財団会長賞2R,270,250,410,490,480,180,300,190,1430,470
2020-09-19多摩川第１６回日本財団会長賞3R,170,100,100,440,180,240,1610,1870,10100,4230
2020-09-19多摩川第１６回日本財団会長賞4R,300,150,150,800,570,240,440,580,5400,1340
2020-09-19多摩川第１６回日本財団会長賞5R,220,120,150,840,580,110,120,260,1370,370
2020-09-19多摩川第１６回日本財団会長賞6R,720,190,180,1860,930,180,360,390,5820,550
2020-09-19多摩川第１６回日本財団会長賞7R,220,130,120,360,170,110,190,150,890,290
2020-09-19多摩川第１６回日本財団会長賞8R,130,100,160,240,350,160,320,560,1700,1110
2020-09-19多摩川第１６回日本財団会長賞9R,100,100,180,400,280,180,410,770,2470,870
2020-09-19多摩川第１６回日本財団会長賞10R,120,100,390,340,250,150,140,330,660,350
2020-09-19多摩川第１６回日本財団会長賞11R,1180,160,110,1140,310,180,660,590,6490,1000
2020-09-19多摩川第１６回日本財団会長賞12R,110,100,110,220,210,110,210,510,650,490
2020-09-19戸　田ＢＡＣＨプラザ杯1R,200,300,300,3910,2770,330,220,190,10030,1040
2020-09-19戸　田ＢＡＣＨプラザ杯2R,170,120,150,590,370,200,230,850,3180,1150
2020-09-19戸　田ＢＡＣＨプラザ杯3R,480,220,100,1210,440,140,350,350,4010,530
2020-09-19戸　田ＢＡＣＨプラザ杯4R,130,120,130,610,360,150,170,180,1080,220
2020-09-19戸　田ＢＡＣＨプラザ杯5R,410,170,120,510,170,130,240,260,1170,300
2020-09-19戸　田ＢＡＣＨプラザ杯6R,200,110,240,410,340,160,220,450,1610,630
2020-09-19戸　田ＢＡＣＨプラザ杯7R,790,360,640,6170,3080,400,380,950,15620,6100
2020-09-19戸　田ＢＡＣＨプラザ杯8R,140,100,160,380,170,160,400,590,1910,1230
2020-09-19戸　田ＢＡＣＨプラザ杯9R,120,110,420,3100,2290,620,660,2950,14750,6240
2020-09-19戸　田ＢＡＣＨプラザ杯10R,670,190,100,1630,570,170,310,180,3460,330
2020-09-19戸　田ＢＡＣＨプラザ杯11R,1160,640,750,9900,6420,1080,250,320,29250,1630
2020-09-19戸　田ＢＡＣＨプラザ杯12R,350,190,170,1540,710,190,120,130,2890,210
2020-09-19桐　生第２３回東京スポーツ杯1R,210,100,240,760,750,230,150,540,2850,880
2020-09-19桐　生第２３回東京スポーツ杯2R,330,180,750,2690,3020,790,190,1080,17420,3390
2020-09-19桐　生第２３回東京スポーツ杯3R,130,100,290,1440,620,410,1800,4690,18580,7110
2020-09-19桐　生第２３回東京スポーツ杯4R,370,130,150,2080,960,340,1150,750,8700,2920
2020-09-19桐　生第２３回東京スポーツ杯5R,360,130,100,710,240,150,380,400,3070,860
2020-09-19桐　生第２３回東京スポーツ杯6R,100,100,210,300,170,150,190,410,770,390
2020-09-19桐　生第２３回東京スポーツ杯7R,150,100,180,730,590,210,130,400,2510,550
2020-09-19桐　生第２３回東京スポーツ杯8R,130,110,300,970,1350,180,110,440,2350,570
2020-09-19桐　生第２３回東京スポーツ杯9R,1130,370,140,5660,6190,430,1610,460,28780,3530
2020-09-19桐　生第２３回東京スポーツ杯10R,110,100,140,240,160,120,210,320,1080,390
2020-09-19桐　生第２３回東京スポーツ杯11R,1070,130,230,3930,1320,560,750,870,14890,4290
2020-09-19桐　生第２３回東京スポーツ杯12R,3540,2040,630,18220,5830,1320,530,220,74270,2230
