レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-08-24平和島ＢＴＳオラレ刈羽開設４周年記念8R,200,150,150,920,270,170,200,160,2390,420
2020-08-24平和島ＢＴＳオラレ刈羽開設４周年記念9R,140,120,140,420,210,110,140,170,830,190
2020-08-24平和島ＢＴＳオラレ刈羽開設４周年記念10R,230,100,100,220,150,110,380,350,1270,670
2020-08-24平和島ＢＴＳオラレ刈羽開設４周年記念11R,600,190,110,2160,460,210,850,380,13480,1520
2020-08-24平和島ＢＴＳオラレ刈羽開設４周年記念12R,100,100,100,210,170,130,320,350,1420,690
2020-08-24戸　田サッポロビールカップ1R,390,170,300,1460,680,210,130,160,2790,310
2020-08-24戸　田サッポロビールカップ2R,250,180,110,1200,800,160,270,300,3680,720
2020-08-24戸　田サッポロビールカップ3R,280,160,190,1980,1450,430,150,260,4780,670
2020-08-24戸　田サッポロビールカップ4R,150,250,510,1000,870,240,210,320,2670,600
2020-08-24戸　田サッポロビールカップ5R,1940,430,860,16130,7390,1370,750,1160,83490,5520
2020-08-24戸　田サッポロビールカップ6R,1110,570,470,3240,1230,240,330,300,7280,1550
2020-08-24戸　田サッポロビールカップ7R,260,150,190,4000,1440,310,1220,1040,28440,4960
2020-08-24戸　田サッポロビールカップ8R,640,370,980,2580,1130,540,2160,2160,32550,9220
2020-08-24戸　田サッポロビールカップ9R,470,120,100,1000,280,150,390,380,6510,1310
2020-08-24戸　田サッポロビールカップ10R,170,190,790,2480,2320,390,130,620,7210,850
2020-08-24戸　田サッポロビールカップ11R,170,360,800,450,340,130,130,250,1080,380
2020-08-24戸　田サッポロビールカップ12R,140,120,170,360,300,140,140,230,1090,410
