レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-08-07蒲　郡男女Ｗ優勝戦5R,330,100,140,400,410,170,140,210,790,260
2020-08-07蒲　郡男女Ｗ優勝戦6R,180,140,370,970,680,220,690,1730,19860,12210
2020-08-07蒲　郡男女Ｗ優勝戦7R,270,530,880,5180,3120,1040,310,990,26580,7230
2020-08-07蒲　郡男女Ｗ優勝戦8R,490,230,760,4870,3040,370,160,280,11850,470
2020-08-07蒲　郡男女Ｗ優勝戦9R,120,110,140,250,180,100,120,180,500,200
2020-08-07蒲　郡男女Ｗ優勝戦10R,230,120,510,490,430,270,420,1520,3420,3190
2020-08-07蒲　郡男女Ｗ優勝戦11R,120,100,190,540,560,150,130,390,1320,410
2020-08-07蒲　郡男女Ｗ優勝戦12R,150,110,200,440,360,170,210,350,1240,530
2020-08-07浜名湖★サッポロビールカップ1R,310,100,690,2820,1260,290,330,460,6580,1670
2020-08-07浜名湖★サッポロビールカップ2R,290,230,300,880,420,120,120,120,1430,280
2020-08-07浜名湖★サッポロビールカップ3R,2880,220,110,4100,1100,230,320,170,10950,620
2020-08-07浜名湖★サッポロビールカップ4R,100,100,430,620,680,250,370,1130,2180,1730
2020-08-07浜名湖★サッポロビールカップ5R,340,140,410,1840,1110,600,280,720,7610,2760
2020-08-07浜名湖★サッポロビールカップ6R,560,120,520,2710,2290,610,310,300,7520,1080
2020-08-07浜名湖★サッポロビールカップ7R,160,100,180,220,150,100,240,160,540,250
2020-08-07浜名湖★サッポロビールカップ8R,350,320,100,830,450,240,520,160,4110,700
2020-08-07浜名湖★サッポロビールカップ9R,140,170,170,2040,1540,210,210,220,3390,540
2020-08-07浜名湖★サッポロビールカップ10R,640,250,430,2280,1520,540,150,350,5570,430
2020-08-07浜名湖★サッポロビールカップ11R,370,510,10200,4340,1580,270,110,160,12170,510
2020-08-07浜名湖★サッポロビールカップ12R,150,130,1030,530,380,200,180,550,1590,630
2020-08-07多摩川第３４回レディースチャンピオン1R,1030,540,310,6150,2560,650,830,440,48350,4200
2020-08-07多摩川第３４回レディースチャンピオン2R,580,360,100,3710,1270,370,300,320,10480,1820
2020-08-07多摩川第３４回レディースチャンピオン3R,130,100,130,300,270,130,190,280,750,390
2020-08-07多摩川第３４回レディースチャンピオン4R,380,200,180,2610,940,260,180,190,5880,410
2020-08-07多摩川第３４回レディースチャンピオン5R,170,170,190,660,410,180,140,250,1480,400
2020-08-07多摩川第３４回レディースチャンピオン6R,1220,570,210,2970,870,290,320,130,6720,500
2020-08-07多摩川第３４回レディースチャンピオン7R,250,110,110,390,230,120,160,290,1130,350
2020-08-07多摩川第３４回レディースチャンピオン8R,150,100,140,380,290,130,330,420,2710,1240
2020-08-07多摩川第３４回レディースチャンピオン9R,130,150,450,1390,840,290,160,430,3510,790
2020-08-07多摩川第３４回レディースチャンピオン10R,140,100,160,470,320,170,180,420,1440,640
2020-08-07多摩川第３４回レディースチャンピオン11R,210,170,100,1270,390,250,370,330,3620,740
2020-08-07多摩川第３４回レディースチャンピオン12R,160,150,370,730,600,240,160,590,2600,750
2020-08-07平和島第６０回デイリースポーツサマーカップ1R,240,160,170,420,340,190,210,330,1760,530
2020-08-07平和島第６０回デイリースポーツサマーカップ2R,420,150,220,2130,1420,210,410,280,7680,1300
2020-08-07平和島第６０回デイリースポーツサマーカップ3R,100,100,220,330,250,130,480,860,1780,1110
2020-08-07平和島第６０回デイリースポーツサマーカップ4R,160,180,170,820,700,280,160,360,2460,560
2020-08-07平和島第６０回デイリースポーツサマーカップ5R,1310,500,100,4480,2120,370,420,150,21570,1510
2020-08-07平和島第６０回デイリースポーツサマーカップ6R,250,140,300,990,880,290,190,410,3720,1020
2020-08-07平和島第６０回デイリースポーツサマーカップ7R,390,110,100,860,230,150,860,620,6780,1700
2020-08-07平和島第６０回デイリースポーツサマーカップ8R,600,300,760,45360,6530,3700,820,1630,166450,7370
2020-08-07平和島第６０回デイリースポーツサマーカップ9R,5560,200,100,2620,910,300,470,210,11000,1020
2020-08-07平和島第６０回デイリースポーツサマーカップ10R,170,100,240,260,180,170,320,310,870,420
2020-08-07平和島第６０回デイリースポーツサマーカップ11R,560,280,410,1570,1040,200,150,110,3220,300
2020-08-07平和島第６０回デイリースポーツサマーカップ12R,130,100,130,290,230,140,170,310,760,440
2020-08-07戸　田スポーツ報知サマーカップ1R,660,510,450,2630,1430,460,250,490,8680,1070
2020-08-07戸　田スポーツ報知サマーカップ2R,420,100,100,620,200,110,410,250,2690,650
2020-08-07戸　田スポーツ報知サマーカップ3R,380,130,620,4200,2590,500,440,3120,34580,9120
2020-08-07戸　田スポーツ報知サマーカップ4R,150,130,100,1030,650,170,330,490,4660,1210
2020-08-07戸　田スポーツ報知サマーカップ5R,400,180,560,1850,910,220,290,320,5240,770
2020-08-07戸　田スポーツ報知サマーカップ6R,620,300,310,1920,700,210,210,250,6970,990
2020-08-07戸　田スポーツ報知サマーカップ7R,140,100,350,1550,1500,380,240,650,5800,1460
2020-08-07戸　田スポーツ報知サマーカップ8R,150,170,290,730,850,320,210,260,2770,630
2020-08-07戸　田スポーツ報知サマーカップ9R,160,110,170,1210,800,250,470,800,6280,1460
2020-08-07戸　田スポーツ報知サマーカップ10R,200,110,400,1900,2150,350,140,520,6080,820
2020-08-07戸　田スポーツ報知サマーカップ11R,120,150,260,1590,1190,340,330,750,5890,2490
2020-08-07戸　田スポーツ報知サマーカップ12R,130,100,120,380,280,170,140,230,900,330
2020-08-07桐　生第１７回スカッとさわやか杯1R,130,110,110,550,320,160,180,620,1790,820
2020-08-07桐　生第１７回スカッとさわやか杯2R,540,190,170,1830,960,370,450,210,4050,770
2020-08-07桐　生第１７回スカッとさわやか杯3R,320,370,1650,1610,870,270,300,220,3730,620
2020-08-07桐　生第１７回スカッとさわやか杯4R,770,190,100,1650,340,160,380,110,5380,730
2020-08-07桐　生第１７回スカッとさわやか杯5R,160,130,100,350,320,150,110,160,680,220
2020-08-07桐　生第１７回スカッとさわやか杯6R,100,100,180,330,290,160,540,1240,4030,2200
2020-08-07桐　生第１７回スカッとさわやか杯7R,480,170,150,1210,670,180,130,120,1480,170
2020-08-07桐　生第１７回スカッとさわやか杯8R,110,100,220,300,310,120,200,670,1290,550
2020-08-07桐　生第１７回スカッとさわやか杯9R,180,110,260,1060,950,160,110,220,2220,280
2020-08-07桐　生第１７回スカッとさわやか杯10R,1750,1500,170,17540,2800,510,2620,330,63080,6160
2020-08-07桐　生第１７回スカッとさわやか杯11R,110,150,580,950,800,220,170,740,4260,1820
2020-08-07桐　生第１７回スカッとさわやか杯12R,100,100,270,510,300,200,130,460,1360,350
