レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-09-15平和島第３３回キリンカップ9R,150,100,140,230,290,140,170,350,710,370
2020-09-15平和島第３３回キリンカップ10R,710,150,110,770,320,210,580,450,4270,1120
2020-09-15平和島第３３回キリンカップ11R,110,100,-1,2860,2430,390,200,720,9650,1950
2020-09-15平和島第３３回キリンカップ12R,850,190,100,980,370,150,850,440,8790,1570
2020-09-15江戸川第４４回報知新聞社杯1R,160,180,200,510,390,340,460,760,2360,1040
2020-09-15江戸川第４４回報知新聞社杯2R,170,210,720,1350,830,170,160,310,3210,530
2020-09-15江戸川第４４回報知新聞社杯3R,120,120,210,1430,940,250,110,160,2310,320
2020-09-15江戸川第４４回報知新聞社杯4R,400,150,130,450,310,140,330,280,1150,340
2020-09-15江戸川第４４回報知新聞社杯5R,310,160,100,480,210,120,490,360,3220,1330
2020-09-15江戸川第４４回報知新聞社杯6R,230,250,140,470,490,150,110,100,1090,300
2020-09-15江戸川第４４回報知新聞社杯7R,150,100,380,540,330,220,150,420,1250,440
2020-09-15江戸川第４４回報知新聞社杯8R,130,180,180,760,230,410,1440,3850,7340,3950
2020-09-15江戸川第４４回報知新聞社杯9R,140,100,110,250,370,150,160,340,740,250
2020-09-15江戸川第４４回報知新聞社杯10R,100,110,190,590,470,160,130,200,1150,320
2020-09-15江戸川第４４回報知新聞社杯11R,1160,130,100,910,310,120,180,160,3520,240
2020-09-15江戸川第４４回報知新聞社杯12R,580,200,100,1480,420,200,470,280,5390,670
