レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-08-29三　国スズキ・カープラザカップ5R,220,110,460,980,770,270,150,420,2410,760
2020-08-29三　国スズキ・カープラザカップ6R,200,140,240,560,490,180,140,220,1690,430
2020-08-29三　国スズキ・カープラザカップ7R,110,110,120,310,250,140,190,450,910,510
2020-08-29三　国スズキ・カープラザカップ8R,220,150,150,690,280,120,220,180,1310,350
2020-08-29三　国スズキ・カープラザカップ9R,260,100,100,600,250,140,320,560,2660,1140
2020-08-29三　国スズキ・カープラザカップ10R,100,100,1160,1050,1000,280,180,830,6230,2200
2020-08-29三　国スズキ・カープラザカップ11R,100,100,350,420,460,220,200,590,1040,560
2020-08-29三　国スズキ・カープラザカップ12R,100,110,240,250,190,140,130,350,880,540
2020-08-29浜名湖ルーキーシリーズ第１５戦1R,230,100,200,740,830,230,130,430,2090,530
2020-08-29浜名湖ルーキーシリーズ第１５戦2R,180,100,110,690,260,120,200,130,1760,240
2020-08-29浜名湖ルーキーシリーズ第１５戦3R,300,240,150,1210,540,200,330,260,5710,1440
2020-08-29浜名湖ルーキーシリーズ第１５戦4R,410,120,100,1370,270,100,290,210,3750,350
2020-08-29浜名湖ルーキーシリーズ第１５戦5R,480,100,110,1360,650,270,550,550,9260,2380
2020-08-29浜名湖ルーキーシリーズ第１５戦6R,460,210,410,2330,1370,440,370,380,7010,1150
2020-08-29浜名湖ルーキーシリーズ第１５戦7R,130,100,100,220,180,110,480,590,1510,1030
2020-08-29浜名湖ルーキーシリーズ第１５戦8R,150,130,130,230,180,120,350,670,1210,650
2020-08-29浜名湖ルーキーシリーズ第１５戦9R,160,140,100,380,190,130,170,150,820,310
2020-08-29浜名湖ルーキーシリーズ第１５戦10R,160,110,210,370,170,100,480,420,2980,1210
2020-08-29浜名湖ルーキーシリーズ第１５戦11R,110,250,360,350,360,110,220,420,1230,720
2020-08-29浜名湖ルーキーシリーズ第１５戦12R,110,100,440,160,170,120,170,200,500,280
2020-08-29多摩川第６回ホットマンカップ1R,200,290,640,2840,2310,560,170,490,10980,1140
2020-08-29多摩川第６回ホットマンカップ2R,490,470,110,1760,510,140,150,170,5100,380
2020-08-29多摩川第６回ホットマンカップ3R,240,180,370,680,470,210,100,190,2010,500
2020-08-29多摩川第６回ホットマンカップ4R,830,350,220,740,400,370,270,170,2170,650
2020-08-29多摩川第６回ホットマンカップ5R,380,190,590,2940,1030,520,340,710,19860,2690
2020-08-29多摩川第６回ホットマンカップ6R,120,100,130,300,260,140,170,410,1130,550
2020-08-29多摩川第６回ホットマンカップ7R,360,100,100,620,320,180,300,200,3020,960
2020-08-29多摩川第６回ホットマンカップ8R,740,410,3150,8760,5850,900,200,730,44010,3120
2020-08-29多摩川第６回ホットマンカップ9R,100,100,280,260,270,130,190,380,890,480
2020-08-29多摩川第６回ホットマンカップ10R,100,100,120,260,210,130,460,570,2010,1050
2020-08-29多摩川第６回ホットマンカップ11R,100,150,550,200,130,100,540,1150,2040,1320
2020-08-29多摩川第６回ホットマンカップ12R,120,100,110,230,220,120,190,370,850,530
2020-08-29江戸川第２０回スカッとさわやか杯1R,370,100,630,5420,2080,690,290,520,17000,1590
2020-08-29江戸川第２０回スカッとさわやか杯2R,120,100,190,380,300,170,140,350,830,260
2020-08-29江戸川第２０回スカッとさわやか杯3R,380,120,410,1630,970,390,170,380,2510,770
2020-08-29江戸川第２０回スカッとさわやか杯4R,210,120,100,420,330,160,270,220,1410,520
2020-08-29江戸川第２０回スカッとさわやか杯5R,120,130,140,450,240,170,160,190,1020,270
2020-08-29江戸川第２０回スカッとさわやか杯6R,110,110,110,500,280,120,110,140,880,170
2020-08-29江戸川第２０回スカッとさわやか杯7R,290,120,170,1760,1620,590,540,820,10380,2140
2020-08-29江戸川第２０回スカッとさわやか杯8R,220,100,100,350,110,110,230,350,1180,420
2020-08-29江戸川第２０回スカッとさわやか杯9R,250,120,210,820,540,220,740,1210,13410,5470
2020-08-29江戸川第２０回スカッとさわやか杯10R,100,110,120,820,770,190,120,300,2160,560
2020-08-29江戸川第２０回スカッとさわやか杯11R,800,350,-1,5270,2550,380,280,720,33810,6740
2020-08-29江戸川第２０回スカッとさわやか杯12R,2830,210,130,9020,3690,360,610,170,31310,1260
2020-08-29桐　生第１５回公営レーシングプレス杯1R,220,110,140,340,180,110,210,230,890,280
2020-08-29桐　生第１５回公営レーシングプレス杯2R,360,230,210,2610,2070,200,130,220,6650,630
2020-08-29桐　生第１５回公営レーシングプレス杯3R,200,150,390,1080,580,200,130,390,1820,420
2020-08-29桐　生第１５回公営レーシングプレス杯4R,820,260,260,2400,710,420,680,620,26900,1980
2020-08-29桐　生第１５回公営レーシングプレス杯5R,270,110,210,1830,1400,190,170,170,3150,340
2020-08-29桐　生第１５回公営レーシングプレス杯6R,100,100,220,370,330,180,160,460,1160,780
2020-08-29桐　生第１５回公営レーシングプレス杯7R,130,130,210,400,390,170,190,380,1030,620
2020-08-29桐　生第１５回公営レーシングプレス杯8R,790,280,340,6110,2020,460,170,200,16490,640
2020-08-29桐　生第１５回公営レーシングプレス杯9R,340,180,810,1590,1090,250,190,230,5590,750
2020-08-29桐　生第１５回公営レーシングプレス杯10R,540,120,110,1650,260,120,210,130,3160,200
2020-08-29桐　生第１５回公営レーシングプレス杯11R,1800,640,120,5120,1560,480,740,220,25660,2000
2020-08-29桐　生第１５回公営レーシングプレス杯12R,130,100,800,3320,2100,370,310,710,14030,2680
