レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-08-18下　関トランスワードトロフィー２０２０お盆特選7R,110,100,100,220,210,120,260,180,630,270
2020-08-18下　関トランスワードトロフィー２０２０お盆特選8R,120,110,140,490,390,170,280,620,3300,1720
2020-08-18下　関トランスワードトロフィー２０２０お盆特選9R,110,100,180,520,400,210,120,240,940,220
2020-08-18下　関トランスワードトロフィー２０２０お盆特選10R,100,100,150,400,550,160,130,300,1180,390
2020-08-18下　関トランスワードトロフィー２０２０お盆特選11R,680,290,270,7780,2420,390,690,710,24280,4610
2020-08-18下　関トランスワードトロフィー２０２０お盆特選12R,120,100,560,520,590,230,130,630,1810,620
2020-08-18徳　山ｔｙｓテレビ山口杯争奪戦1R,100,100,130,230,200,120,190,440,570,350
2020-08-18徳　山ｔｙｓテレビ山口杯争奪戦2R,110,100,210,550,420,180,150,500,2260,850
2020-08-18徳　山ｔｙｓテレビ山口杯争奪戦3R,100,100,110,250,210,140,210,570,930,700
2020-08-18徳　山ｔｙｓテレビ山口杯争奪戦4R,100,100,100,160,140,120,370,490,880,620
2020-08-18徳　山ｔｙｓテレビ山口杯争奪戦5R,1350,220,100,1980,680,260,420,190,12670,650
2020-08-18徳　山ｔｙｓテレビ山口杯争奪戦6R,290,210,140,270,300,140,110,260,680,300
2020-08-18徳　山ｔｙｓテレビ山口杯争奪戦7R,120,100,100,420,260,140,160,290,780,300
2020-08-18徳　山ｔｙｓテレビ山口杯争奪戦8R,140,100,300,390,270,190,480,800,2080,1500
2020-08-18徳　山ｔｙｓテレビ山口杯争奪戦9R,100,100,240,390,460,180,100,220,960,220
2020-08-18徳　山ｔｙｓテレビ山口杯争奪戦10R,140,100,120,600,520,180,220,700,1640,800
2020-08-18徳　山ｔｙｓテレビ山口杯争奪戦11R,120,100,390,1050,930,330,210,500,3850,1730
2020-08-18徳　山ｔｙｓテレビ山口杯争奪戦12R,810,280,570,9550,3880,280,100,150,18810,320
2020-08-18児　島第３８回天領杯1R,100,100,170,260,280,150,210,800,1160,850
2020-08-18児　島第３８回天領杯2R,1740,270,110,2520,400,250,200,270,5790,760
2020-08-18児　島第３８回天領杯3R,150,140,170,410,240,110,240,120,870,340
2020-08-18児　島第３８回天領杯4R,2460,100,100,1560,370,170,300,180,7750,700
2020-08-18児　島第３８回天領杯5R,100,100,190,200,170,100,120,170,690,370
2020-08-18児　島第３８回天領杯6R,100,100,180,280,220,150,120,230,570,200
2020-08-18児　島第３８回天領杯7R,310,130,190,1600,890,330,160,300,4630,1070
2020-08-18児　島第３８回天領杯8R,1120,180,150,3120,700,290,870,580,24250,2780
2020-08-18児　島第３８回天領杯9R,190,100,170,190,180,120,110,370,930,450
2020-08-18児　島第３８回天領杯10R,130,100,180,420,400,220,190,730,1230,680
2020-08-18児　島第３８回天領杯11R,2900,150,100,3460,530,230,540,130,13000,540
2020-08-18児　島第３８回天領杯12R,100,100,270,530,500,160,130,580,1570,830
2020-08-18丸　亀ＲＮＣ杯争奪サマーチャンピオンレース1R,160,120,250,490,430,180,260,490,2050,1030
2020-08-18丸　亀ＲＮＣ杯争奪サマーチャンピオンレース2R,470,140,240,1700,780,350,450,500,7960,1570
2020-08-18丸　亀ＲＮＣ杯争奪サマーチャンピオンレース3R,590,160,100,1540,280,160,260,160,3640,250
2020-08-18丸　亀ＲＮＣ杯争奪サマーチャンピオンレース4R,200,110,240,520,400,250,1070,2470,3860,2250
2020-08-18丸　亀ＲＮＣ杯争奪サマーチャンピオンレース5R,130,100,160,500,360,240,320,700,4420,1690
2020-08-18丸　亀ＲＮＣ杯争奪サマーチャンピオンレース6R,160,190,130,460,270,140,140,130,790,180
2020-08-18丸　亀ＲＮＣ杯争奪サマーチャンピオンレース7R,330,160,230,1010,530,240,380,390,5840,2070
2020-08-18丸　亀ＲＮＣ杯争奪サマーチャンピオンレース8R,100,100,180,340,310,210,490,760,2610,1340
2020-08-18丸　亀ＲＮＣ杯争奪サマーチャンピオンレース9R,850,130,300,4520,3790,840,200,290,18160,790
2020-08-18丸　亀ＲＮＣ杯争奪サマーチャンピオンレース10R,150,100,220,300,230,120,140,220,550,260
2020-08-18丸　亀ＲＮＣ杯争奪サマーチャンピオンレース11R,1660,420,140,7670,520,320,2010,560,43410,2090
2020-08-18丸　亀ＲＮＣ杯争奪サマーチャンピオンレース12R,120,100,120,240,140,120,140,210,520,350
2020-08-18琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞1R,130,100,140,290,260,130,310,670,2220,880
2020-08-18琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞2R,180,140,250,1420,710,230,200,320,2630,740
2020-08-18琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞3R,420,290,420,2080,1420,290,690,1140,14120,3470
2020-08-18琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞4R,240,180,100,560,230,210,310,120,1690,320
2020-08-18琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞5R,130,110,400,460,370,140,250,290,2230,930
2020-08-18琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞6R,690,130,110,1000,420,140,200,160,2380,250
2020-08-18琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞7R,1080,120,180,1620,300,240,410,350,4610,1300
2020-08-18琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞8R,860,600,410,1830,1150,290,370,170,6010,620
2020-08-18琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞9R,100,160,110,460,350,120,120,180,690,220
2020-08-18琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞10R,130,140,340,980,690,280,190,500,4050,1810
2020-08-18琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞11R,830,580,480,22820,6880,3260,4050,3260,93540,17420
2020-08-18琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞12R,270,340,340,900,600,240,190,300,2580,1120
2020-08-18　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦1R,130,110,330,670,760,190,140,280,1680,560
2020-08-18　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦2R,170,110,240,1170,900,260,110,500,1550,380
2020-08-18　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦3R,150,100,120,320,190,100,100,130,-1,-1
2020-08-18　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦4R,220,150,170,300,230,100,510,410,2070,1430
2020-08-18　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦5R,130,100,200,210,200,110,280,510,900,560
2020-08-18　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦6R,170,140,110,540,190,100,270,120,2550,280
2020-08-18　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦7R,180,100,120,270,140,120,520,350,1960,690
2020-08-18　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦8R,250,140,100,510,170,140,550,190,1500,330
2020-08-18　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦9R,120,100,220,240,290,150,160,690,940,580
2020-08-18　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦10R,150,100,430,490,1190,250,580,1300,4930,1390
2020-08-18　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦11R,100,100,110,290,310,180,450,590,2370,1510
2020-08-18　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦12R,1400,430,640,11980,4890,290,150,120,37560,340
2020-08-18常　滑名鉄杯争奪２０２０納涼お盆レース1R,150,200,230,1050,400,210,180,190,3770,690
2020-08-18常　滑名鉄杯争奪２０２０納涼お盆レース2R,170,150,140,350,270,160,270,280,980,330
2020-08-18常　滑名鉄杯争奪２０２０納涼お盆レース3R,160,100,160,1360,640,410,510,560,3800,1070
2020-08-18常　滑名鉄杯争奪２０２０納涼お盆レース4R,140,150,680,6470,4100,490,260,890,29300,8920
2020-08-18常　滑名鉄杯争奪２０２０納涼お盆レース5R,11320,480,100,8230,2080,460,1650,300,83150,2250
2020-08-18常　滑名鉄杯争奪２０２０納涼お盆レース6R,210,140,240,1180,910,230,110,220,1030,190
2020-08-18常　滑名鉄杯争奪２０２０納涼お盆レース7R,190,100,140,370,300,100,120,130,450,160
2020-08-18常　滑名鉄杯争奪２０２０納涼お盆レース8R,220,120,300,720,600,180,950,1820,5850,3870
2020-08-18常　滑名鉄杯争奪２０２０納涼お盆レース9R,2100,320,270,4890,1770,580,550,200,17020,1070
2020-08-18常　滑名鉄杯争奪２０２０納涼お盆レース10R,120,100,150,170,180,110,200,230,380,220
2020-08-18常　滑名鉄杯争奪２０２０納涼お盆レース11R,100,100,150,240,190,120,110,220,450,250
2020-08-18常　滑名鉄杯争奪２０２０納涼お盆レース12R,100,100,530,1300,810,380,130,1100,4100,1080
2020-08-18浜名湖中日スポーツ後援1R,180,190,120,540,360,290,760,600,4620,1600
2020-08-18浜名湖中日スポーツ後援2R,290,200,260,1700,1190,300,290,490,5440,1190
2020-08-18浜名湖中日スポーツ後援3R,230,100,120,670,380,190,380,550,5810,1610
2020-08-18浜名湖中日スポーツ後援4R,1270,170,150,2430,390,220,470,220,4970,340
2020-08-18浜名湖中日スポーツ後援5R,240,120,160,1030,630,220,100,210,2260,320
2020-08-18浜名湖中日スポーツ後援6R,280,150,100,700,180,120,220,140,1640,300
2020-08-18浜名湖中日スポーツ後援7R,140,100,210,430,280,140,110,190,710,230
2020-08-18浜名湖中日スポーツ後援8R,100,100,180,240,310,130,120,220,660,300
2020-08-18浜名湖中日スポーツ後援9R,130,100,100,340,210,150,780,740,2340,990
2020-08-18浜名湖中日スポーツ後援10R,170,110,170,340,290,160,140,200,700,270
2020-08-18浜名湖中日スポーツ後援11R,720,530,190,2800,700,250,830,480,15210,1860
2020-08-18浜名湖中日スポーツ後援12R,420,240,320,4390,1710,320,470,1470,18700,5090
2020-08-18多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯1R,110,100,200,1260,760,240,100,390,2090,520
2020-08-18多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯2R,360,140,290,340,440,120,230,460,2220,620
2020-08-18多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯3R,220,200,160,1410,590,320,700,760,12040,3970
2020-08-18多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯4R,140,100,100,270,190,150,200,220,630,310
2020-08-18多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯5R,530,160,320,2350,520,420,470,1090,7110,2640
2020-08-18多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯6R,250,100,190,490,360,150,150,240,1450,310
2020-08-18多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯7R,230,200,200,1590,810,270,240,220,3420,910
2020-08-18多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯8R,180,110,120,580,150,100,310,200,1130,400
2020-08-18多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯9R,100,100,380,370,380,120,160,390,940,410
2020-08-18多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯10R,120,120,-1,680,720,130,150,270,1640,600
2020-08-18多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯11R,430,150,110,560,170,130,160,240,1390,310
2020-08-18多摩川ＢＴＳ大郷開設記念第２２回大郷葉月杯12R,650,1010,230,1990,1040,240,140,100,3660,320
2020-08-18平和島ＢＩＧＦＵＮ平和島杯1R,670,170,230,1550,610,210,140,110,2720,360
2020-08-18平和島ＢＩＧＦＵＮ平和島杯2R,200,140,190,700,370,210,150,210,1730,380
2020-08-18平和島ＢＩＧＦＵＮ平和島杯3R,780,1350,120,13940,4620,1040,1040,270,95240,2840
2020-08-18平和島ＢＩＧＦＵＮ平和島杯4R,390,100,110,660,250,200,190,490,3360,450
2020-08-18平和島ＢＩＧＦＵＮ平和島杯5R,140,170,170,820,260,150,280,170,2180,520
2020-08-18平和島ＢＩＧＦＵＮ平和島杯6R,1160,220,100,4180,1270,360,770,400,26240,3070
2020-08-18平和島ＢＩＧＦＵＮ平和島杯7R,440,310,670,3200,2400,840,310,770,7700,1560
2020-08-18平和島ＢＩＧＦＵＮ平和島杯8R,240,100,100,730,360,160,330,170,1410,380
2020-08-18平和島ＢＩＧＦＵＮ平和島杯9R,170,100,100,270,220,130,150,210,640,260
2020-08-18平和島ＢＩＧＦＵＮ平和島杯10R,100,100,260,540,400,180,120,420,1430,430
2020-08-18平和島ＢＩＧＦＵＮ平和島杯11R,700,130,100,2080,410,200,350,110,5810,470
2020-08-18平和島ＢＩＧＦＵＮ平和島杯12R,170,160,320,390,250,100,170,270,980,420
2020-08-18江戸川第４２回大江戸賞1R,390,130,120,870,300,140,240,140,1790,320
2020-08-18江戸川第４２回大江戸賞2R,340,130,320,750,700,200,190,290,2490,590
2020-08-18江戸川第４２回大江戸賞3R,260,190,430,2000,1400,410,690,560,13480,2940
2020-08-18江戸川第４２回大江戸賞4R,170,220,220,970,360,150,160,190,1830,440
2020-08-18江戸川第４２回大江戸賞5R,150,190,140,880,480,250,210,310,3380,1520
2020-08-18江戸川第４２回大江戸賞6R,140,100,100,280,170,190,360,840,2780,970
2020-08-18江戸川第４２回大江戸賞7R,260,150,240,2020,1470,370,270,240,4360,630
2020-08-18江戸川第４２回大江戸賞8R,580,300,340,2450,1210,310,140,100,4480,410
2020-08-18江戸川第４２回大江戸賞9R,200,200,130,680,300,230,320,260,1770,570
2020-08-18江戸川第４２回大江戸賞10R,120,100,100,280,250,110,130,290,880,370
2020-08-18江戸川第４２回大江戸賞11R,420,100,170,2020,980,340,870,240,7120,1840
2020-08-18江戸川第４２回大江戸賞12R,1470,300,120,5290,930,170,330,110,12100,440
2020-08-18桐　生第５４回報知新聞社杯1R,240,170,380,2250,2000,340,210,500,10500,2200
2020-08-18桐　生第５４回報知新聞社杯2R,510,110,130,1470,730,240,240,400,4650,680
2020-08-18桐　生第５４回報知新聞社杯3R,170,110,170,330,340,140,200,200,860,400
2020-08-18桐　生第５４回報知新聞社杯4R,290,160,740,2110,1360,720,410,1090,11230,4350
2020-08-18桐　生第５４回報知新聞社杯5R,270,110,120,320,190,130,530,320,2260,970
2020-08-18桐　生第５４回報知新聞社杯6R,130,110,170,330,290,110,220,780,1840,760
2020-08-18桐　生第５４回報知新聞社杯7R,590,160,100,900,260,140,170,120,2940,240
2020-08-18桐　生第５４回報知新聞社杯8R,110,100,220,910,810,370,210,410,2930,970
2020-08-18桐　生第５４回報知新聞社杯9R,200,100,120,340,200,120,110,230,750,210
2020-08-18桐　生第５４回報知新聞社杯10R,280,140,290,1060,960,270,400,840,4220,1560
2020-08-18桐　生第５４回報知新聞社杯11R,130,100,120,200,150,120,170,270,500,280
2020-08-18桐　生第５４回報知新聞社杯12R,120,120,260,720,540,220,270,720,3160,1120
